frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
116,1117376,68928,275008,0,3520,16384,317056,251840,184640,139136,978240,4544,1216,311680,0,1664,3392,164224,57472,1024,192,166144,21824,0,187,463,589226134,568701083,961856,0
117,1117312,68864,277120,0,3456,38144,320192,253440,156096,110528,1006784,4416,1216,314880,0,1664,3328,166208,58112,1152,192,167360,22784,0,187,464,865009532,2000081586,968640,0
118,1116928,68096,277184,0,3456,16640,321728,252928,176896,132096,984832,4480,1216,316416,0,1792,3456,167872,58560,832,256,167104,22528,0,186,467,1096092868,3979609152,968192,0
119,1117056,69568,275840,0,3392,16768,317120,251840,182528,137728,979328,4416,1280,311936,0,1664,3328,165248,57280,1152,192,165248,23040,0,187,464,3960349426,3147627867,962560,0
120,1117440,68992,274176,0,3392,16448,316224,253760,184448,139072,978368,4416,1152,310976,0,1600,3456,163392,57856,1216,192,167744,22656,0,187,462,1948273314,1784528458,961920,0
121,1116992,68352,276160,0,3520,16768,332480,251392,168320,123328,993664,4288,1216,327168,0,1728,3072,179456,57920,1024,192,165824,22784,0,185,462,4114480406,1298800722,976896,0
122,1117376,69184,275456,0,3328,16384,366016,252224,134784,89792,1027584,4480,1216,360640,0,1664,3520,161536,57920,1152,192,166080,22528,0,180,451,3288221435,90140828,1011200,0
123,1117184,68928,277568,0,5760,16576,326656,252352,169344,123904,993280,4480,1152,321344,0,1664,3264,162688,57088,1088,128,167424,22336,0,179,448,4250875569,571856082,976704,0
124,1677440,69248,274304,0,3392,16768,510336,252224,551168,506112,1171328,4544,1280,505024,0,1600,3200,342592,58048,1024,256,166144,22464,0,171,422,1754075392,2906786841,1154560,0
125,1116992,69824,275904,0,3456,16704,330240,252160,168704,123328,993664,4480,1216,325056,0,1792,3136,164416,57280,1216,192,166720,22144,0,142,385,2908200016,2685035170,976960,0
126,1117248,22272,276480,0,3392,16832,326848,251712,219712,174336,942912,4224,1152,321600,0,1792,3264,162688,57408,1088,192,167296,22912,0,72,241,83098094,3109561365,926080,0
127,2237760,909440,275712,0,3584,15936,333888,252736,446464,371392,1866368,4608,1280,328576,0,1536,3200,168256,57984,960,192,166592,22848,0,102,326,2947901360,3893840501,1850432,0
128,2237376,880000,275904,0,3456,16320,325824,253056,482816,437696,1799680,4672,1216,320576,0,1600,3328,164480,57344,960,128,165504,23040,0,152,383,2216277466,402572349,1783360,0
129,1677312,76544,280128,0,136704,38464,323520,252736,569216,523840,1153472,4544,1216,318272,0,1728,3456,165312,57984,1024,192,166784,22272,0,170,428,250787230,1577841458,1115008,5
130,1117184,76544,275968,0,3456,16384,318400,253248,173184,127680,989504,4224,1216,313216,0,1792,3328,165440,57856,1024,192,166976,22592,0,170,424,1525502774,2086585639,973120,0
131,1117184,76288,276480,0,3584,16768,321600,254336,168128,123072,994112,4608,1216,316352,0,1664,3328,168128,57792,1088,192,167552,23232,0,174,430,752538016,3841241950,977344,0
132,1117312,76672,274304,0,3520,16640,341504,252736,151936,106752,1010560,4288,1216,336192,0,1664,3392,167040,56832,1088,320,165632,23168,0,170,415,3494881030,1762050540,993920,0
133,1116992,76352,275904,0,3392,16512,328512,253824,162496,117568,999424,4480,1280,323072,0,1664,3392,164544,57728,1152,256,167296,22528,0,168,406,3613267680,443260879,982912,0
134,1117248,76160,276864,0,5888,16768,331712,252928,156928,112448,1004800,4352,1216,326400,0,1792,3264,166592,57344,1088,192,167232,22464,0,170,413,1371212856,2224402538,988032,0
135,1117312,75648,276096,0,5760,16192,331776,252608,159232,114176,1003136,4480,1152,326464,0,1664,3520,165440,57600,1152,192,165696,22464,0,167,405,1621835980,1593767708,986944,0
136,1116864,76544,274688,0,4928,16704,331904,251584,160512,115456,1001408,4288,1216,326592,0,1856,3456,165760,57472,960,192,165120,22272,0,179,447,1053709172,2671258594,984704,0
137,1117376,75712,278912,0,3648,16448,427712,252544,62400,17152,1100224,4800,1216,422272,0,1856,3200,165056,57600,1024,192,166208,23104,0,187,472,1713579313,2382122513,1083776,0
138,1677440,76416,276096,0,3520,16704,572672,174400,557632,512448,1164992,6080,1216,567296,0,1792,3264,374848,85568,1024,128,89856,22464,0,183,457,2578086057,1693896319,1148288,0
139,1117056,76480,276672,0,3456,16960,340160,174400,228928,183616,933440,5952,1152,334912,0,1728,3200,161472,83072,1216,128,89280,22976,0,182,453,1272972764,690453735,916480,0
140,1677568,78784,275712,0,3456,16640,922432,176064,204480,159232,1518336,6080,1152,917056,0,1728,3392,163840,85504,1152,128,89152,22208,0,179,442,2746356360,4130769844,1501696,0
141,1117056,79488,276032,0,3584,16768,357568,173824,209792,165184,951872,6272,1152,352448,0,1920,3264,176448,83840,960,128,89024,22144,0,171,423,1893414578,1182232897,935104,0
142,1117056,79040,275968,0,3584,16384,357504,174592,209984,165248,951808,6016,1152,352192,0,1920,3392,178432,83968,1152,128,89472,22080,0,175,438,3406972557,550238838,935424,0
143,1117312,79488,277184,0,3520,38016,356160,174336,188608,143040,974272,6016,1152,350976,0,1600,3456,177024,83840,1152,128,89344,22528,0,181,459,1764956090,849783966,936256,0
144,1116992,79552,275072,0,3520,16960,358656,174208,209024,164096,952896,5952,1216,353280,0,1792,3328,179648,83904,1088,192,88512,22208,0,191,485,2477894143,2674099009,935936,0
145,1117120,79680,275136,0,3584,16768,351232,174848,215872,171328,945792,6016,1280,345856,0,1600,3392,172992,83136,1088,64,89280,22720,0,193,490,4240782575,2648927249,929024,0
146,1117184,79872,276608,0,3392,16896,353984,174592,211840,166528,950656,6080,1280,348672,0,1600,3328,175104,83968,1024,128,89280,22272,0,194,493,3135091090,2894269924,933760,3
147,1117120,79424,274496,0,3456,16256,356224,173824,213440,168384,948736,6336,1088,351104,0,1792,3456,177344,84160,1024,128,89216,22208,0,192,494,3293875493,3869795756,932480,0
148,1117312,80000,274368,0,3456,16384,357248,174272,211584,166464,950848,5824,1280,351808,0,1792,3200,177984,83840,1152,128,89344,22080,0,191,488,3704341125,1660719436,934464,0
149,1116928,79360,274240,0,3456,16640,360128,173952,209152,163840,953088,6336,1216,354816,0,1792,3392,180032,84544,1152,128,89152,22016,0,193,490,2590737653,2471294857,936448,0
