frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
156,2238080,353472,437824,0,3520,431872,377728,189888,443776,410944,1827136,6848,1152,372544,0,1664,3200,184768,75200,1216,1395264,0
157,1677888,153344,435392,0,135104,16832,363008,187136,387072,353984,1323904,6464,960,357888,0,1920,3328,185472,73408,960,1307072,0
158,1677696,482944,437184,0,5824,16640,360832,188032,186240,154240,1523456,6720,1088,355648,0,1856,3392,182912,73856,1088,1506816,0
159,1677888,226816,438592,0,4928,16576,361088,187008,442880,410176,1267712,6656,1152,355776,0,1792,3584,184192,74368,1088,1251136,0
160,1677632,104192,432960,0,5568,16384,355840,185856,576832,544768,1132864,6464,1152,350592,0,1856,3392,180736,73792,1088,1116480,0
161,1678016,104960,434112,0,6464,16384,362176,185408,568512,536256,1141760,6720,1024,356992,0,1920,3456,184896,74816,1088,1125376,0
162,1677952,104832,435968,0,5760,16640,359424,184896,570432,537920,1140032,6848,1024,354240,0,1984,3392,182976,74880,1088,1123392,0
163,1677696,104384,433280,0,1856,16704,360576,184768,576128,543680,1134016,6912,1152,355328,0,1792,3200,182016,76288,1152,1117312,0
164,1677888,105024,436864,0,1856,16448,356160,185280,576256,543936,1133952,6784,1088,350720,0,1792,3264,178368,75264,1152,1117504,0
165,1677568,104640,434176,0,2048,16640,361088,182848,576128,543808,1133760,6272,1024,355968,0,1984,3264,183488,76160,1216,1117120,0
166,1678144,32384,436672,0,1856,429632,362496,184256,230848,197568,1480576,6720,960,357504,0,2112,3200,184640,75840,1088,1050944,0
167,1677696,32064,437632,0,3520,16768,897984,107904,181824,148544,1529152,8512,1152,892864,0,1984,3136,559296,99328,1152,1512384,0
168,1117440,32128,435392,0,3456,16192,348672,106048,175552,142976,974464,7936,1088,343616,0,1728,3456,163712,89792,1088,958272,0
169,1117824,103616,434496,0,3328,16704,346624,107264,105792,72896,1044928,8448,1152,341312,0,2048,3200,162880,87744,1088,1028224,0
170,1117760,104000,433536,0,3456,16832,360000,112832,87104,54976,1062784,7936,1088,355072,0,1728,3264,164608,89344,1024,1045952,0
171,1117760,103936,435456,0,3520,16512,361984,115008,81344,48896,1068864,8192,1024,356736,0,1856,3456,163584,88768,1152,1052352,0
172,1117504,102912,435456,0,3392,16448,349248,111232,98816,66816,1050688,8320,1024,344000,0,1664,3392,163648,89344,1088,1034240,0
173,1677888,104320,434560,0,135808,16640,361856,114752,509952,477568,1200320,8384,1152,356288,0,1536,3392,164096,88960,1216,1183680,0
174,1117376,104064,435968,0,3520,16704,366400,121792,68928,36608,1080768,8896,1088,361152,0,1664,3520,162176,88576,1088,1064064,0
175,1117824,102976,436096,0,3520,16960,348160,117056,93056,60352,1057472,7936,1088,343040,0,1664,3456,163776,88256,1088,1040512,0
176,1117440,103872,432960,0,5824,16832,348416,113600,95936,63680,1053760,8128,1024,343296,0,1856,3456,163712,88768,1152,1036928,0
177,1118144,103552,436608,0,5632,16768,356096,114880,84608,51840,1066304,7872,1152,350656,0,1664,3328,171968,88576,1088,1049536,0
178,1117120,103360,435392,0,3392,17024,381248,103552,73152,41024,1076096,8064,1088,376128,0,1664,3392,174208,89088,1152,1059072,0
179,1117760,102400,432192,0,3392,16448,355008,99136,109184,76672,1041088,8192,1024,349888,0,1856,3392,161152,88640,896,1024640,0
180,1677824,104192,435008,0,3456,432448,357120,89152,256448,223872,1453952,8320,1152,351936,0,1792,3392,163008,88000,1280,1021504,0
181,1117760,104512,434624,0,5632,16768,355072,90048,111104,78208,1039552,8320,1088,350016,0,1792,3264,162368,88000,1280,1022784,0
182,1117184,104320,434752,0,5568,16896,372096,90048,93504,62016,1055168,8576,1088,366912,0,1664,3264,165696,87872,960,1038272,0
183,1678016,352000,434176,0,3904,16640,367040,96768,407488,375104,1302912,8064,1152,361472,0,1600,3392,162880,88640,1024,1286272,0
184,1677760,340096,435840,0,1920,16704,367616,95872,419712,387584,1290176,8320,1088,362368,0,1664,3264,161920,89280,1024,1273472,0
185,2237888,752192,436352,0,1984,16576,356672,94848,579264,547328,1690560,7680,1024,351488,0,1728,3392,165184,88896,1152,1673984,0
186,1677888,424064,435136,0,1984,16768,355200,96256,348480,316160,1361728,8448,1088,350144,0,1600,3200,163648,88448,960,1344960,0
187,1677952,422912,435520,0,1856,16768,359808,95872,345216,312640,1365312,8000,1024,354432,0,1728,3200,167104,88896,1088,1348544,0
188,2237824,839616,430720,0,1920,16384,358400,94080,496704,464640,1773184,8384,1152,353216,0,1728,3328,166464,88832,1088,1756800,0
189,1677632,421760,433472,0,1920,16768,382016,96960,324736,292352,1385280,7808,1024,377024,0,1472,3136,164352,89280,1216,1368512,0
190,2238080,423936,432128,0,77504,428608,370816,94848,410240,377408,1860672,7872,960,365632,0,1856,3200,166912,89792,1152,1432064,0
191,1678080,424192,434880,0,1920,16704,371392,97472,331520,299200,1378880,8320,1088,366144,0,1664,3200,168000,87872,960,1362176,0
192,1677632,423552,435456,0,1920,16448,373248,96128,330880,298432,1379200,7936,1024,368256,0,1728,3520,169280,88192,1024,1362752,0
193,1677888,423232,436032,0,1984,16896,367360,96256,336128,303552,1374336,8064,1152,361856,0,1792,3392,163200,88320,1024,1357440,0
194,1677632,423872,436928,0,1920,16896,368768,96704,332544,300224,1377408,8000,1024,363712,0,1856,3136,164032,89152,1088,1360512,0
195,1677760,423488,437184,0,1984,16448,365120,95936,337600,305536,1372224,8448,1024,359936,0,1792,3456,165120,89024,1024,1355776,0
196,1677824,424192,434112,0,1920,16320,359744,97152,344384,312256,1365568,8000,1152,354432,0,1728,3200,168832,88064,1088,1349248,0
197,2239552,442560,440768,0,3328,44672,1059712,112640,135872,100416,2139136,9472,1280,789248,73088,1920,3328,468416,99840,1088,2094464,0
198,1678080,387904,443456,0,3520,24640,513920,111168,193472,158080,1520000,9792,1088,508608,140864,1600,3200,306240,96576,1088,1495360,0
199,1677632,383872,440896,0,3328,24896,508864,111872,203904,168832,1508800,9600,1088,503296,138752,1792,3520,301632,96768,1088,1483904,0
200,2237888,384576,439680,0,3392,441856,515776,113728,338880,304192,1933696,9792,1088,510528,140864,1792,3264,306112,98496,1216,1491840,0
201,1677888,386176,443200,0,3328,24704,510272,112768,197440,162688,1515200,9792,1024,504960,139712,2048,3200,302080,97408,1152,1490496,0
202,1677952,386048,441600,0,3392,24704,511744,113984,196480,161792,1516160,9792,1152,506368,138880,1600,3456,303360,98752,1088,1491456,0
