pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0205f706,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0205f70e,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0205f716,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0205f72c,26643,26643,0,26643,0,0,0,0,0,0,1297,1297,0,1297,0,0,0,0,0,0
0x0205f732,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0205f790,26643,26643,0,26643,0,0,0,0,0,0,1297,1297,0,1297,0,0,0,0,0,0
0x0205f792,26643,26643,0,0,26643,0,0,0,0,0,1297,1297,0,0,1297,0,0,0,0,0
0x0205f796,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0205f7ee,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0205f7f6,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0205fa4a,26643,26646,26646,0,0,0,0,0,0,0,1297,1300,1300,0,0,0,0,0,0,0
0x0205fa4e,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0205fa54,26643,26643,-425,425,26643,0,0,0,0,0,1297,1297,-25,25,1297,0,0,0,0,0
0x0205fa5a,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0205fa5e,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
0x0209d1aa,4856,34524,-6640,0,39492,1672,0,0,0,0,216,1412,-275,0,1631,56,0,0,0,0
0x0206afdc,6341,85804,31,85773,0,0,0,0,0,0,333,4433,0,4433,0,0,0,0,0,0
