pc,all_instructions,all_total_cycles,marg_instructions,marg_total_cycles
0x203c002,61630,61630,60065,60065
0x203c004,61630,61950,60065,60261
0x203c006,61630,61630,60065,60065
0x203c008,61630,184616,60065,182641
0x203c00a,1805,11178,383,2398
0x203c00c,1805,3686,383,780
0x203c00e,1805,1805,383,383
0x203c010,1805,7592,383,1584
0x203c012,78,78,15,15
0x203c014,78,78,15,15
0x203c016,78,78,15,15
0x203c018,78,78,15,15
0x203c01a,78,78,15,15
0x203c01c,78,1291,15,240
0x203c01e,78,78,15,15
0x203c020,78,226,15,43
0x203c022,78,78,15,15
0x203c024,78,898,15,211
0x203c026,78,198,15,45
0x203c028,78,202,15,37
0x203c02a,78,78,15,15
0x203c02c,78,202,15,37
0x203c02e,78,78,15,15
0x203c030,78,202,15,37
0x203c032,11982,11992,2683,2683
0x203c034,11981,15285,2683,3203
0x203c036,11981,56672,2683,15377
0x203c038,11981,25657,2683,5843
0x203c03a,11981,11981,2683,2683
0x203c03c,11981,11981,2683,2683
0x203c03e,11981,11981,2683,2683
0x203c040,11981,102831,2683,24484
0x203c042,61552,61552,60050,60050
0x203c044,61552,61870,60050,60244
0x203c046,61552,61552,60050,60050
0x203c048,61552,61870,60050,60244
0x203c04a,61552,124078,60050,120082
0x203c04c,1570,1570,1570,1570
0x203c04e,1570,1570,1570,1570
0x203c050,1570,13238,1570,13238
0x203c052,1570,4600,1570,4600
0x203c054,1570,1570,1570,1570
0x203c056,1570,7619,1570,7619
0x203c058,10333,35093,1098,3925
0x203c05a,10333,76201,1098,8343
0x203c05c,10333,94356,1098,10386
0x203c05e,10333,22455,1098,2447
0x203c060,10333,13497,1098,1450
0x203c062,10333,10333,1098,1098
0x203c064,10333,43837,1098,4773
0x203c066,8922,8922,946,946
0x203c068,8922,18017,946,1917
0x203c06a,8922,17844,946,1892
0x203c06c,8922,9095,946,971
0x203c06e,8922,32379,946,3698
0x203c070,1411,1411,152,152
0x203c072,1411,1411,152,152
0x203c074,1411,1411,152,152
0x203c076,1411,1411,152,152
0x203c078,1411,1411,152,152
0x203c07a,1411,31655,152,3327
0x203c07c,1411,23636,152,2540
0x203c07e,1411,1411,152,152
0x203c080,1411,90992,152,9802
0x203c0a0,61,305,8,40
0x203c0a2,61,61,8,8
0x203c0a4,61,122,8,16
0x203c0a6,61,61,8,8
0x203c0a8,61,2457,8,336
0x203c0aa,61,61,8,8
0x203c0ac,61,61,8,8
0x203c0ae,61,61,8,8
0x203c0b0,61,61,8,8
0x203c0b2,61,61,8,8
0x203c0b4,61,61,8,8
0x203c0b6,61,305,8,40
0x203c0b8,5352,30740,3404,20520
0x203c0ba,5352,5352,3404,3404
0x203c0bc,5352,11729,3404,6414
0x203c0be,5352,5352,3404,3404
0x203c0c0,5352,5900,3404,3630
0x203c0c2,5352,5352,3404,3404
0x203c0c4,5352,5900,3404,3630
0x203c0c6,5352,21055,3404,10803
0x203c0c8,5352,5352,3404,3404
0x203c0ca,5352,12916,3404,7072
0x203c0cc,3782,3782,1834,1834
0x203c0ce,5352,5352,3404,3404
0x203c0d0,5352,97653,3404,77732
0x203c0d2,3782,3782,1834,1834
0x203c0d4,3782,3782,1834,1834
0x203c0d6,3782,3782,1834,1834
0x203c0d8,3782,14483,1834,6996
0x203c0da,3782,3782,1834,1834
0x203c0dc,3782,11405,1834,7485
0x203c0de,2212,2212,264,264
0x203c0e0,2212,10119,264,1170
0x203c0e6,2212,2212,264,264
0x203c0e8,2212,4424,264,528
0x203c0f0,1570,18403,1570,18403
0x203c0f2,1570,8300,1570,8300
0x203c0f4,1570,55505,1570,55505
0x203c0f6,1570,8500,1570,8500
0x203c0f8,1570,3140,1570,3140
0x203c0fa,1570,1570,1570,1570
0x203c0fc,1570,3064,1570,3064
0x203c0fe,1570,1667,1570,1667
0x203c100,1570,1716,1570,1716
0x203c102,1570,7942,1570,7942
0x203c104,1570,1573,1570,1573
0x203c106,1570,1570,1570,1570
0x203c108,1570,15283,1570,15283
0x203c10a,1570,3970,1570,3970
0x203c10c,1570,25635,1570,25635
0x203c10e,1570,44814,1570,44814
0x203c110,1570,3140,1570,3140
0x203c112,1570,1570,1570,1570
0x203c114,1570,1570,1570,1570
0x203c116,1570,1755,1570,1755
0x203c118,1570,1570,1570,1570
0x203c11a,1570,3140,1570,3140
0x203c11c,1570,9027,1570,9027
0x203c428,61,427,8,56
0x203c42a,61,61,8,8
0x203c42c,61,854,8,112
0x203c42e,61,61,8,8
0x203c430,61,183,8,24
0x203c434,61,1135,8,147
0x203c436,61,61,8,8
0x203c438,61,2745,8,360
0x203c43a,61,61,8,8
0x203c43c,61,2099,8,269
0x203c43e,61,61,8,8
0x203c440,61,1769,8,232
0x203c9c8,168,1344,17,136
0x203c9ca,168,168,17,17
0x203c9cc,168,2184,17,221
0x203c9ce,168,168,17,17
0x203c9d0,168,168,17,17
0x203c9d2,168,672,17,68
0x203c9d4,168,168,17,17
0x203c9d6,168,168,17,17
0x203c9d8,168,168,17,17
0x203c9da,168,168,17,17
0x203c9dc,168,3180,17,332
0x203c9de,168,7658,17,859
0x203c9e0,168,882,17,93
0x203c9e2,168,7774,17,816
0x203c9e4,168,4536,17,459
0x203c9e6,168,6312,17,681
0x203c9e8,168,2472,17,269
0x203c9ea,168,208,17,20
0x203c9ec,168,168,17,17
0x203c9ee,168,168,17,17
0x203c9f0,168,826,17,84
0x203c9f2,168,366,17,39
0x203c9f4,168,168,17,17
0x203c9f6,168,168,17,17
0x203c9f8,168,168,17,17
0x203c9fa,168,1488,17,160
0x203d858,61,488,11,88
0x203d85a,61,61,11,11
0x203d85c,61,1037,11,187
0x203d85e,61,61,11,11
0x203d860,61,183,11,33
0x203d862,61,244,11,44
0x203d864,61,1342,11,242
0x203d866,61,61,11,11
0x203d868,61,61,11,11
0x203d86a,61,61,11,11
0x203d86c,61,61,11,11
0x203d86e,61,61,11,11
0x203d870,61,2619,11,461
0x203d872,61,488,11,88
0x203d874,61,183,11,33
0x203d876,61,61,11,11
0x203d878,61,122,11,22
0x203d87a,61,61,11,11
0x203d87c,61,1100,11,198
0x203d87e,61,61,11,11
0x203d880,61,2969,11,519
0x203d882,61,61,11,11
0x203d884,61,1306,11,244
0x203d890,61,61,11,11
0x203d892,61,1054,11,130
0x203d894,61,180,11,35
0x203d896,61,61,11,11
0x203d898,61,61,11,11
0x203d89a,61,61,11,11
0x203d89c,61,1004,11,188
0x203d89e,61,61,11,11
0x203d8a0,61,183,11,33
0x203d8a2,61,3506,11,606
0x203d8a4,61,61,11,11
0x203d8a6,61,61,11,11
0x203d8a8,61,61,11,11
0x203d8aa,61,122,11,22
0x203d8ac,61,61,11,11
0x203d8ae,61,61,11,11
0x203d8b0,61,122,11,22
0x203d8b2,61,61,11,11
0x203d8b4,61,61,11,11
0x203d8b6,61,61,11,11
0x203d8b8,61,2074,11,374
0x203d970,61,244,11,44
0x203d972,61,61,11,11
0x203d974,61,183,11,33
0x203d976,61,1566,11,286
0x203d9e4,61,241,11,44
0x203d9e6,61,61,11,11
0x203d9e8,61,181,11,33
0x203d9ea,61,183,11,33
0x203d9ec,61,902,11,165
0x203d9f0,61,61,11,11
0x203d9f2,61,1995,11,337
0x203d9f4,61,427,11,77
0x203d9f6,61,61,11,11
0x203d9f8,61,2426,11,362
0x203dc48,61,241,11,41
0x203dc4a,61,68,11,18
0x203dc4c,61,181,11,31
0x203dc4e,61,61,11,11
0x203dc50,61,181,11,31
0x203dc52,61,61,11,11
0x203dc54,61,181,11,31
0x203dc56,61,61,11,11
0x203dc58,61,1941,11,355
0x203dc5a,61,2688,11,484
0x203dcdc,4148,48438,748,8748
0x203dcde,4149,4456,748,803
0x203dce0,4148,4148,748,748
0x203dce2,4148,12322,748,2222
0x203dce4,61,1159,11,209
0x203dce6,4148,42303,748,7609
0x203dce8,4148,18666,748,3366
0x203dcea,4148,12429,748,2233
0x203dee0,61,244,11,44
0x203dee2,61,61,11,11
0x203dee4,61,183,11,33
0x203dee6,61,61,11,11
0x203dee8,61,183,11,33
0x203deea,61,61,11,11
0x203deec,61,2379,11,429
0x203deee,61,427,11,77
0x203def0,61,61,11,11
0x203def2,61,61,11,11
0x203def4,61,61,11,11
0x203def6,61,61,11,11
0x203def8,61,61,11,11
0x203defa,61,61,11,11
0x203defc,61,1693,11,297
0x203defe,61,61,11,11
0x203df00,61,183,11,33
0x203df02,61,3050,11,550
0x203df04,61,61,11,11
0x203df06,61,61,11,11
0x203df08,61,183,11,33
0x203dfe8,14021,79864,1631,9295
0x203dfea,14021,14021,1631,1631
0x203dfec,14021,53057,1631,6191
0x203dfee,14021,14021,1631,1631
0x203dff0,14021,14021,1631,1631
0x203dff2,14021,56084,1631,6524
0x203dff4,14021,14021,1631,1631
0x203dff6,14021,14021,1631,1631
0x203dff8,14021,104972,1631,12787
0x203dffa,14021,25381,1631,2981
0x203dffc,14021,219898,1631,25639
0x203dffe,14021,212926,1631,22787
0x203e000,14021,68569,1631,7391
0x203e002,14021,17708,1631,2039
0x203e004,14021,16852,1631,1972
0x203e006,14021,76563,1631,9113
0x203e00e,14021,270772,1631,30108
0x203e010,14022,46570,1631,5277
0x203e012,14021,28042,1631,3262
0x203e018,14021,14021,1631,1631
0x203e01a,14021,14021,1631,1631
0x203e01c,14021,107321,1631,12480
0x203e01e,14021,204619,1631,22903
0x203e020,14021,14138,1631,1640
0x203e022,14021,14021,1631,1631
0x203e024,14021,14099,1631,1637
0x203e026,14021,14021,1631,1631
0x203e028,14021,14099,1631,1637
0x203e02a,14021,154083,1631,17319
0x203e02c,14021,66178,1631,7676
0x203e02e,14021,14021,1631,1631
0x203e030,14021,212859,1631,23996
0x203e0c0,14021,26243,1631,3047
0x203e0c2,14021,14021,1631,1631
0x203e0c4,14021,207325,1631,23734
0x203e0c6,14021,38482,1631,4399
0x203e0c8,14021,54405,1631,6271
0x203e0ca,14021,14021,1631,1631
0x203e0cc,14021,14021,1631,1631
0x203e0ce,14021,137619,1631,15693
0x203e25a,14021,154347,1631,17620
0x203e25c,14021,284592,1631,32482
0x203e25e,14021,37322,1631,4272
0x203e260,14021,22068,1631,2536
0x203e262,14021,27103,1631,2834
0x203e264,14021,31649,1631,3664
0x203e266,14021,73112,1631,8832
0x203e270,14021,17530,1631,2041
0x203e272,14021,28187,1631,3287
0x203e274,14021,109811,1631,12557
0x203e27e,14021,14053,1631,1639
0x203e280,14021,31743,1631,3681
0x203e282,14021,64963,1631,7361
0x203e284,10342,14082,1226,1654
0x203e286,10342,10342,1226,1226
0x203e288,10342,135393,1226,15451
0x203e28a,10342,57994,1226,6776
0x203e28c,10342,11342,1226,1334
0x203e28e,10342,115170,1226,13238
0x203e290,10342,43031,1226,5126
0x203e292,10342,10342,1226,1226
0x203e294,10342,11292,1226,1334
0x203e296,14021,21447,1631,2597
0x203e298,14021,29855,1631,3515
0x203e29a,14021,89395,1631,10747
0x203e29c,3671,122225,406,13712
0x203e29e,10350,12942,1225,1633
0x203e2a0,10350,13852,1225,1635
0x203e2a2,10350,123009,1225,13677
0x203e2a4,10350,46494,1225,5415
0x203e2a6,10350,10350,1225,1225
0x203e2a8,10350,198281,1225,23190
0x203e2aa,10350,69018,1225,8097
0x203e2ac,10350,10774,1225,1253
0x203e2ae,10350,10350,1225,1225
0x203e2b0,10350,82982,1225,10386
0x203e314,11544,67596,1284,7575
0x203e316,11544,11544,1284,1284
0x203e318,11544,11544,1284,1284
0x203e31a,11544,11544,1284,1284
0x203e31c,11544,90848,1284,10632
0x203e31e,11544,46176,1284,5136
0x203e320,11544,99194,1284,11484
0x203e322,11544,11544,1284,1284
0x203e324,11544,11544,1284,1284
0x203e326,11544,11544,1284,1284
0x203e328,11544,11544,1284,1284
0x203e32a,11544,11544,1284,1284
0x203e32c,11544,23088,1284,2568
0x203e330,11544,11544,1284,1284
0x203e332,11544,34632,1284,3852
0x203e336,11544,11544,1284,1284
0x203e338,11544,73415,1284,8465
0x203e33a,11544,11544,1284,1284
0x203e33c,11544,153970,1284,17460
0x203e340,11544,11544,1284,1284
0x203e342,11544,52789,1284,5424
0x203e344,11544,18649,1284,1994
0x203e346,11544,43569,1284,4934
0x203e348,11544,12774,1284,1449
0x203e34a,11544,34632,1284,3852
0x203e34c,11544,11544,1284,1284
0x203e34e,11544,31728,1284,3660
0x203e350,1452,9570,96,567
0x203e352,10092,106140,1188,12402
0x203e354,10092,43881,1188,5112
0x203e356,10092,10092,1188,1188
0x203e358,10092,30276,1188,3564
0x203e35a,10092,76813,1188,8934
0x203e35e,10092,10092,1188,1188
0x203e360,10093,15863,1188,1844
0x203e362,10092,10092,1188,1188
0x203e364,10092,15800,1188,1844
0x203e366,10092,87356,1188,10124
0x203e36a,10093,29190,1188,3499
0x203e36c,10092,12472,1188,1483
0x203e36e,10092,10092,1188,1188
0x203e370,10092,10092,1188,1188
0x203e372,10092,12252,1188,1490
0x203e374,10092,11158,1188,1312
0x203e376,10092,10092,1188,1188
0x203e378,10092,10092,1188,1188
0x203e37a,10092,10092,1188,1188
0x203e37c,10092,116758,1188,13380
0x203e37e,10092,10092,1188,1188
0x203e380,10092,15680,1188,1814
0x203e382,10092,112503,1188,13210
0x203e384,10092,23418,1188,2693
0x203e386,10092,78666,1188,9086
0x203e388,10092,11178,1188,1288
0x203e38a,10092,10092,1188,1188
0x203e38c,10092,11178,1188,1288
0x203e38e,10092,10092,1188,1188
0x203e390,10092,11178,1188,1288
0x203e392,10092,10092,1188,1188
0x203e394,10092,11178,1188,1288
0x203e396,10092,10092,1188,1188
0x203e398,10092,207906,1188,23834
0x203e3b0,10092,83929,1188,9321
0x203e3b2,10092,16652,1188,1938
0x203e3b4,10092,13340,1188,1526
0x203e3b6,10092,143856,1188,16746
0x203e3b8,10092,28244,1188,3307
0x203e3ba,10092,10092,1188,1188
0x203e3bc,10092,105617,1188,12433
0x203e3be,10092,26652,1188,3150
0x203e3c0,10092,15386,1188,1792
0x203e3c2,10092,10092,1188,1188
0x203e3c4,10092,15386,1188,1792
0x203e3c6,10092,10092,1188,1188
0x203e3c8,10092,15386,1188,1792
0x203e3ca,10092,10092,1188,1188
0x203e3cc,10092,15386,1188,1792
0x203e3ce,10092,10092,1188,1188
0x203e3d0,10092,15386,1188,1792
0x203e3d2,10092,10092,1188,1188
0x203e3d4,10092,15416,1188,1792
0x203e3d6,10092,10092,1188,1188
0x203e3d8,10092,25478,1188,2980
0x203e3dc,10092,51974,1188,6167
0x203e3de,10092,10092,1188,1188
0x203e3e0,10092,15132,1188,1780
0x203e3e2,10092,10092,1188,1188
0x203e3e4,10092,15132,1188,1780
0x203e3e6,10092,10092,1188,1188
0x203e3e8,10092,15102,1188,1780
0x203e3ea,10092,10092,1188,1188
0x203e3ec,10092,15102,1188,1780
0x203e3ee,10092,10092,1188,1188
0x203e3f0,10092,15102,1188,1780
0x203e3f2,10092,10092,1188,1188
0x203e3f4,10092,15102,1188,1780
0x203e3f6,10092,10092,1188,1188
0x203e3f8,10092,15102,1188,1780
0x203e3fa,10092,10092,1188,1188
0x203e3fc,10092,347673,1188,39989
0x203e402,10092,69766,1188,7614
0x203e404,10092,20431,1188,2391
0x203e406,10092,20250,1188,2322
0x203e408,10092,19170,1188,2056
0x203e40a,10092,10092,1188,1188
0x203e40c,10092,13436,1188,1603
0x203e40e,10092,15454,1188,1818
0x203e410,10092,20866,1188,2276
0x203e412,10092,10092,1188,1188
0x203e414,10092,10092,1188,1188
0x203e416,10092,107455,1188,12524
0x203e49a,10092,10092,1188,1188
0x203e49c,10092,51625,1188,5966
0x203e49e,10092,10092,1188,1188
0x203e4a0,10092,15256,1188,1784
0x203e4a2,10092,10092,1188,1188
0x203e4a4,10092,15256,1188,1784
0x203e4a6,10092,124803,1188,14338
0x203e4a8,10092,10092,1188,1188
0x203e4aa,10092,30276,1188,3564
0x203e4ae,10092,10092,1188,1188
0x203e4b0,10092,10092,1188,1188
0x203e4b2,10092,10092,1188,1188
0x203e4b4,10092,30276,1188,3564
0x203e4b6,10092,10092,1188,1188
0x203e4b8,10092,10092,1188,1188
0x203e4ba,10092,10092,1188,1188
0x203e4bc,10092,49537,1188,5895
0x203e4be,10092,10092,1188,1188
0x203e4c0,10092,95994,1188,11421
0x203e4c2,10092,37795,1188,4385
0x203e4c4,10092,47726,1188,5634
0x203e4c6,10092,10092,1188,1188
0x203e4c8,10092,11958,1188,1351
0x203e4ca,10092,13602,1188,1488
0x203e4cc,10092,10092,1188,1188
0x203e4ce,10092,30276,1188,3564
0x203e4d0,10092,10092,1188,1188
0x203e4d2,10092,10092,1188,1188
0x203e4d4,10092,10092,1188,1188
0x203e4d6,10092,13941,1188,1757
0x203e4d8,10092,11507,1188,1393
0x203e4da,10092,30276,1188,3564
0x203e4dc,10092,49568,1188,5971
0x203e4de,10092,10092,1188,1188
0x203e4e0,10092,15406,1188,1826
0x203e4e2,10092,10097,1188,1188
0x203e4e4,10092,84487,1188,10073
0x203e4e6,10092,10092,1188,1188
0x203e4e8,10092,10092,1188,1188
0x203e4ea,10092,10092,1188,1188
0x203e4ec,10092,10092,1188,1188
0x203e4ee,10092,30276,1188,3564
0x203e4f0,10092,10092,1188,1188
0x203e4f2,10092,10092,1188,1188
0x203e4f4,10092,10092,1188,1188
0x203e4f6,10092,30276,1188,3564
0x203e4f8,10092,10092,1188,1188
0x203e4fa,10092,10092,1188,1188
0x203e4fc,10092,47878,1188,5756
0x203e4fe,10092,10092,1188,1188
0x203e500,10092,14778,1188,1750
0x203e502,10092,86178,1188,10308
0x203e504,10092,10092,1188,1188
0x203e506,10092,10092,1188,1188
0x203e508,10092,10092,1188,1188
0x203e50a,10092,10092,1188,1188
0x203e50c,10092,10092,1188,1188
0x203e50e,10092,30276,1188,3564
0x203e510,10092,10092,1188,1188
0x203e512,10092,10092,1188,1188
0x203e514,10092,10092,1188,1188
0x203e516,10092,10092,1188,1188
0x203e518,10092,30276,1188,3564
0x203e51a,10092,10092,1188,1188
0x203e51c,10092,54395,1188,6286
0x203e51e,10092,10092,1188,1188
0x203e520,10092,15476,1188,1806
0x203e522,10092,94524,1188,10980
0x203e524,10092,10092,1188,1188
0x203e526,10092,10092,1188,1188
0x203e528,10092,10092,1188,1188
0x203e52a,10092,10092,1188,1188
0x203e52c,10092,10092,1188,1188
0x203e52e,10092,30276,1188,3564
0x203e530,10092,10092,1188,1188
0x203e532,10092,10092,1188,1188
0x203e534,10092,10092,1188,1188
0x203e536,10092,30276,1188,3564
0x203e538,10092,10092,1188,1188
0x203e53a,10092,10092,1188,1188
0x203e53c,10092,180036,1188,21061
0x203e53e,10092,10092,1188,1188
0x203e540,10092,10092,1188,1188
0x203e542,10092,10092,1188,1188
0x203e544,10092,30276,1188,3564
0x203e546,10092,10092,1188,1188
0x203e548,10092,18176,1188,2129
0x203e54a,2008,2008,247,247
0x203e54c,2008,2008,247,247
0x203e54e,2008,2008,247,247
0x203e550,2008,2008,247,247
0x203e552,2008,6024,247,741
0x203e554,2008,2008,247,247
0x203e556,2008,3989,247,491
0x203e558,27,27,3,3
0x203e55a,27,27,3,3
0x203e55c,27,430,3,19
0x203e55e,27,753,3,37
0x203e560,27,27,3,3
0x203e562,27,27,3,3
0x203e564,27,27,3,3
0x203e566,27,27,3,3
0x203e568,27,81,3,9
0x203e56a,27,27,3,3
0x203e56c,27,27,3,3
0x203e56e,27,27,3,3
0x203e570,27,81,3,9
0x203e572,27,27,3,3
0x203e574,27,27,3,3
0x203e576,27,81,3,9
0x203e578,27,27,3,3
0x203e57a,27,27,3,3
0x203e57c,27,422,3,19
0x203e57e,27,753,3,37
0x203e580,27,27,3,3
0x203e582,27,27,3,3
0x203e584,27,27,3,3
0x203e586,27,27,3,3
0x203e588,27,27,3,3
0x203e58a,27,27,3,3
0x203e58c,27,81,3,9
0x203e58e,27,27,3,3
0x203e590,27,54,3,6
0x203e5d0,10092,10092,1188,1188
0x203e5d2,10092,10092,1188,1188
0x203e5d4,10092,10316,1188,1215
0x203e5d6,10092,20269,1188,2386
0x203e5d8,10092,30276,1188,3564
0x203e5da,10092,10092,1188,1188
0x203e5dc,10092,91180,1188,10852
0x203e5de,10092,19221,1188,2146
0x203e5e0,10092,14688,1188,1750
0x203e5e2,10092,85458,1188,10308
0x203e5e6,10092,10092,1188,1188
0x203e5e8,10092,10092,1188,1188
0x203e5ea,10092,30276,1188,3564
0x203e5ec,11544,12228,1284,1323
0x203e5ee,11544,11544,1284,1284
0x203e5f0,11544,12000,1284,1310
0x203e5f2,11545,64787,1284,7087
0x203e5f4,11544,25673,1284,2848
0x203e5f6,11544,11544,1284,1284
0x203e5f8,11544,11544,1284,1284
0x203e5fa,11544,11544,1284,1284
0x203e5fc,11544,112818,1284,12120
0x203e5fe,10092,10092,1188,1188
0x203e600,10092,15958,1188,1886
0x203e602,10092,10092,1188,1188
0x203e604,10092,221776,1188,25787
0x203e606,10092,10500,1188,1236
0x203e608,10092,10092,1188,1188
0x203e60a,10092,21312,1188,2653
0x203e60c,10092,13592,1188,1643
0x203e60e,10092,26876,1188,3372
0x203e610,10092,10092,1188,1188
0x203e612,10092,10092,1188,1188
0x203e614,10092,10092,1188,1188
0x203e616,10092,10092,1188,1188
0x203e618,10092,20184,1188,2376
0x203e61c,10092,55137,1188,6311
0x203e61e,10092,10092,1188,1188
0x203e620,10092,15678,1188,1824
0x203e622,10092,10092,1188,1188
0x203e624,10092,15678,1188,1824
0x203e626,10092,10092,1188,1188
0x203e628,10092,73251,1188,8418
0x203e9ac,640,5120,69,552
0x203e9ae,640,640,69,69
0x203e9b0,640,5760,69,621
0x203e9b2,640,640,69,69
0x203e9b4,640,640,69,69
0x203e9b6,640,2560,69,276
0x203e9b8,640,640,69,69
0x203e9ba,640,640,69,69
0x203e9bc,641,46112,69,4968
0x203e9be,640,640,69,69
0x203e9c0,640,1918,69,207
0x203e9c2,640,640,69,69
0x203e9c4,640,1918,69,207
0x203e9c6,640,35051,69,3754
0x203e9c8,640,4424,69,475
0x203e9ca,640,640,69,69
0x203e9cc,640,668,69,73
0x203e9ce,640,640,69,69
0x203e9d0,640,668,69,73
0x203e9d2,640,640,69,69
0x203e9d4,640,668,69,73
0x203e9d6,640,640,69,69
0x203e9d8,640,668,69,73
0x203e9da,640,640,69,69
0x203e9dc,640,11678,69,1244
0x203e9de,640,640,69,69
0x203e9e0,640,37760,69,4071
0x203e9e2,640,5120,69,552
0x203e9e4,640,640,69,69
0x203e9e6,640,640,69,69
0x203e9e8,640,640,69,69
0x203e9ea,640,640,69,69
0x203e9ec,640,18454,69,1950
0x203e9ee,640,3840,69,414
0x203e9f0,640,39076,69,4322
0x203e9f2,640,21370,69,2352
0x203ea24,640,2560,69,276
0x203ea26,640,26880,69,2898
0x203ea28,640,3200,69,345
0x203ea2a,640,640,69,69
0x203ea2c,640,640,69,69
0x203ea2e,640,640,69,69
0x203ea30,640,18465,69,1942
0x203eb00,640,2560,69,276
0x203eb02,640,38121,69,4081
0x203eb04,640,7000,69,751
0x203eb06,640,640,69,69
0x203eb08,640,650,69,71
0x203eb0a,640,640,69,69
0x203eb0c,640,650,69,71
0x203eb0e,640,640,69,69
0x203eb10,640,650,69,71
0x203eb12,640,640,69,69
0x203eb14,640,650,69,71
0x203eb16,640,640,69,69
0x203eb18,640,650,69,71
0x203eb1a,640,640,69,69
0x203eb1c,641,66433,69,7079
0x203eb1e,640,640,69,69
0x203eb20,640,1918,69,207
0x203eb22,640,640,69,69
0x203eb24,640,1918,69,207
0x203eb26,640,640,69,69
0x203eb28,640,56121,69,5937
0x203eb2a,640,640,69,69
0x203eb2c,640,970,69,113
0x203eb2e,640,640,69,69
0x203eb30,640,3735,69,449
0x203eb32,640,640,69,69
0x203eb34,640,25844,69,2571
0x203eb36,640,3310,69,339
0x203eb38,640,640,69,69
0x203eb3a,640,640,69,69
0x203eb3c,640,14096,69,1439
0x203eb3e,640,640,69,69
0x203eb40,640,1920,69,207
0x203eb42,640,640,69,69
0x203eb44,640,1920,69,207
0x203eb46,640,640,69,69
0x203eb48,640,1920,69,207
0x203eb4a,640,30704,69,3266
0x203eb4c,640,640,69,69
0x203eb4e,640,640,69,69
0x203eb50,640,640,69,69
0x203eb52,640,1920,69,207
0x203eb54,640,640,69,69
0x203eb56,640,640,69,69
0x203eb58,640,640,69,69
0x203eb5a,640,640,69,69
0x203eb5c,640,33280,69,3588
0x203eb5e,640,640,69,69
0x203eb60,640,640,69,69
0x203eb62,640,640,69,69
0x203eb64,640,1426,69,69
0x203eb66,640,1310,69,138
0x203eb68,640,1280,69,138
0x203eb6c,640,71780,69,7797
0x203ebac,61,488,8,64
0x203ebae,61,61,8,8
0x203ebb0,61,549,8,72
0x203ebb2,61,61,8,8
0x203ebb4,61,61,8,8
0x203ebb6,61,244,8,32
0x203ebb8,61,61,8,8
0x203ebba,61,61,8,8
0x203ebbc,61,2262,8,310
0x203ebbe,61,61,8,8
0x203ebc0,61,183,8,24
0x203ebc2,61,2857,8,384
0x203ebc4,61,423,8,56
0x203ebc6,61,4036,8,562
0x203ec76,61,61,8,8
0x203ec78,61,495,8,91
0x203ec7a,61,122,8,16
0x203ec7c,61,1040,8,137
0x203ec7e,61,61,8,8
0x203ec80,61,183,8,24
0x203ec82,61,1647,8,216
0x203f680,2566,14771,276,1587
0x203f682,2566,2566,276,276
0x203f684,2566,15506,276,1656
0x203f686,2566,2566,276,276
0x203f688,2566,2566,276,276
0x203f68a,2566,10264,276,1104
0x203f68c,2566,2566,276,276
0x203f68e,2566,2566,276,276
0x203f690,2566,2566,276,276
0x203f692,2566,2711,276,287
0x203f694,2566,57127,276,6097
0x203f696,2566,15396,276,1656
0x203f698,2566,64030,276,6900
0x203f69a,2566,2566,276,276
0x203f69c,2566,13744,276,1449
0x203f69e,2566,2566,276,276
0x203f6a0,2566,3858,276,414
0x203f6a2,2567,2593,276,276
0x203f6a4,2566,3856,276,414
0x203f6a6,2566,2566,276,276
0x203f6a8,2566,3856,276,414
0x203f6aa,2566,15452,276,1656
0x203f6ac,2566,2566,276,276
0x203f6ae,2566,2758,276,276
0x203f6b0,2566,2674,276,276
0x203f6b2,2566,5126,276,552
0x203f6b4,2566,5132,276,552
0x203f6b8,2566,2566,276,276
0x203f6ba,2566,2566,276,276
0x203f6bc,2566,13572,276,1380
0x203f6be,2566,2566,276,276
0x203f6c0,2566,3858,276,414
0x203f6c2,2566,2566,276,276
0x203f6c4,2566,3858,276,414
0x203f6c6,2566,2566,276,276
0x203f6c8,2566,3858,276,414
0x203f6ca,2566,2566,276,276
0x203f6cc,2566,3858,276,414
0x203f6ce,2566,2566,276,276
0x203f6d0,2566,3858,276,414
0x203f6d2,2566,2566,276,276
0x203f6d4,2566,3858,276,414
0x203f6d6,2566,2566,276,276
0x203f6d8,2566,3858,276,414
0x203f6da,2566,2566,276,276
0x203f6dc,2566,13282,276,1544
0x203f6de,2566,2566,276,276
0x203f6e0,2566,3860,276,416
0x203f6e2,2566,2566,276,276
0x203f6e4,2566,3860,276,416
0x203f6e6,2566,2566,276,276
0x203f6e8,2566,3860,276,416
0x203f6ea,2566,2566,276,276
0x203f6ec,2566,3860,276,416
0x203f6ee,2566,2566,276,276
0x203f6f0,2566,3860,276,416
0x203f6f2,2566,2566,276,276
0x203f6f4,2566,3860,276,416
0x203f6f6,2566,7686,276,828
0x203f6f8,1286,3132,138,278
0x203f6fa,1280,1280,138,138
0x203f6fc,1280,12160,138,1311
0x203f6fe,1280,3272,138,366
0x203f700,1280,5382,138,599
0x203f702,1280,1280,138,138
0x203f704,1280,2560,138,276
0x203f706,1280,1280,138,138
0x203f708,1280,2560,138,276
0x203f70a,1280,3438,138,385
0x203f70c,1280,2560,138,276
0x203f70e,1280,3936,138,442
0x203f710,2566,3870,276,414
