pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0204235e,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x02042362,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x0204236e,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x02042374,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x02042376,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x0204237c,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x0204237e,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x02042384,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x02042392,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x02042396,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x0204239a,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
