frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
593,1118080,277056,173952,4416,1408,1024,278208,84480,297536,277376,840704,4224,1088,272640,896,1280,2176,111104,78016,640,839680,0
594,1117696,276992,174272,4480,1408,1088,273792,85312,300352,280576,837120,4288,1024,268032,960,1408,2112,105088,78400,768,836032,0
595,1117632,276544,172928,4416,93760,1088,270784,85632,212480,192192,925440,4480,1024,265024,768,1344,2304,102528,78592,576,924352,0
596,1117696,278208,173824,4416,1344,1152,353984,84864,219904,200192,917504,4224,1216,348352,1280,1344,2240,184768,80320,576,916352,0
597,1118464,275328,172672,4480,1472,1088,352384,84800,226240,206464,912000,4352,896,346944,2240,1344,2240,177536,85568,640,910912,0
598,1677632,272384,173376,4416,2048,1024,548032,96512,579840,559296,1118336,4416,960,542592,48064,1216,2240,357504,101376,704,1117312,0
599,1117760,277056,174720,4480,2560,1024,304000,104128,249792,229568,888192,4224,1024,298496,23808,1408,2240,115200,93888,768,887168,0
600,1117376,275776,173632,4416,2624,1152,324352,104704,230720,211008,906368,4096,1024,318784,47296,1280,2240,137600,94656,704,905216,0
601,1678528,275648,173952,4480,2944,415104,414144,112192,280064,259584,1418944,4160,1024,408704,45952,1472,2176,214848,105728,640,1003840,0
602,1117248,276672,174720,4416,2816,1088,290496,110528,256512,237056,880192,4160,1088,284736,896,1216,2240,97152,99136,704,879104,0
603,1118080,274880,175168,4416,4864,1024,376576,110912,170240,150464,967616,4416,1152,370816,1216,1536,2112,176704,105216,576,966592,0
604,1117568,276864,174400,4480,4928,1152,283904,111232,260608,241152,876416,4224,1024,278208,1344,1280,2112,94144,95616,640,875264,0
605,1678528,299776,174656,4416,2560,72832,775808,129152,219328,198720,1479808,257856,1088,770112,23040,1216,127808,170752,103040,896,1406976,0
606,1117184,279936,174016,4416,2688,1088,192320,128640,334080,314496,802688,4992,1088,186688,768,1216,1984,7872,85312,576,801600,0
607,1117824,279680,173056,4480,2688,1152,189184,133760,333824,313920,803904,4864,1024,183488,1408,1152,2112,8128,84352,576,802752,0
608,1118016,279488,174784,4480,4736,1024,187392,134208,331904,312192,805824,4928,1024,181888,1536,1216,2048,8320,84288,640,804800,0
609,1117696,287488,175232,4352,4800,1088,307648,126912,210176,190208,927488,5056,960,302080,41408,1152,1920,105408,105728,576,926400,0
610,1117696,289024,174272,4480,3968,1024,377088,125632,142208,122816,994880,5120,1088,371200,44160,1344,2176,156416,123904,640,993856,0
611,1118208,276288,175936,4288,2496,1024,368128,120576,169472,149184,969024,5056,1088,362496,44352,1280,2240,147072,124160,576,968000,0
612,1117568,276416,174528,4480,2560,1088,363200,120128,175168,155392,962176,4928,1024,357376,44672,1344,2048,141120,127744,832,961088,0
613,1117440,274432,176256,4352,2560,1088,397056,100032,161664,142016,975424,4736,1088,391488,83328,1216,2112,177664,123968,704,974336,0
614,1118208,278720,173888,4480,2624,1024,355072,84800,217600,198144,920064,4992,960,349504,44224,1152,2240,139520,124032,512,919040,0
