frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
183,1677888,351872,391808,0,3712,16576,368192,95680,450048,417792,1260096,8064,1408,362816,0,1536,3008,165952,87168,1088,1243520,0
184,1677824,338816,391424,0,1728,16576,367232,95360,466688,433856,1243968,8064,1408,361856,0,1792,3136,164544,85824,896,1227392,0
185,1677760,751808,383232,0,1792,16704,358976,93312,71936,40192,1637568,7808,1408,353728,0,1728,2944,170112,86784,1024,1620864,0
186,1678016,424192,385152,0,1664,16768,357440,96704,396096,363136,1314880,7936,1408,352128,0,1792,2880,168192,87232,1216,1298112,0
187,1677824,419584,385920,0,1728,16640,359552,96960,397440,364608,1313216,8000,1408,354176,0,1600,3264,172352,85568,1088,1296576,0
188,2237888,834240,383168,0,1792,16704,358784,95040,548160,516288,1721600,8000,1344,353536,0,1920,3136,170048,86080,960,1704896,0
189,1677888,421632,390400,0,1728,16704,383104,98496,365824,333504,1344384,8064,1408,377728,0,1728,3200,167232,86016,1088,1327680,0
190,1677760,421632,391488,0,1728,17024,373568,95936,376384,343168,1334592,8256,1344,368256,0,1728,3328,171264,86848,1088,1317568,0
191,2237888,422464,394368,0,1728,439552,373696,97344,508736,476416,1761472,7872,1408,368384,0,1600,3136,171648,86592,1088,1321920,0
192,1677824,422464,388800,0,1792,16832,375808,97088,375040,342912,1334912,8128,1408,370432,0,1728,3136,172480,86912,1024,1318080,0
193,1677504,423232,388224,0,1664,17088,368064,97216,382016,349632,1327872,8192,1408,362752,0,1664,3200,166144,86400,1088,1310784,0
194,1678080,421888,391616,0,1792,16384,369536,95744,381120,348096,1329984,8320,1344,364096,0,1792,2880,167488,87360,1088,1313600,0
195,1677760,424192,394176,0,1728,17088,365056,96768,378752,346368,1331392,8256,1408,360000,0,1664,3008,168832,86400,1024,1314304,0
196,1677824,423296,383872,0,77312,16768,361408,96896,318272,285184,1392640,7808,1280,355904,0,1728,3008,172736,86336,1216,1375872,0
197,2239680,443392,388928,0,3264,44864,1163840,111872,83520,47104,2192576,9344,1600,884864,71744,1792,3200,549312,98112,1024,2147712,0
198,1677824,383040,388160,0,3136,24960,509376,112192,256960,221376,1456448,9408,1472,503552,135872,1728,2880,305344,93824,1152,1431488,0
199,1677824,383296,386560,0,3264,24320,507520,113088,259776,223872,1453952,9408,1472,501760,136064,1600,2944,301568,96128,1088,1429632,0
200,1677952,383232,389056,0,3136,24640,508160,112512,257216,222336,1455616,9280,1408,502400,136576,1856,3072,304064,94464,1216,1430976,0
201,2237760,384000,386496,0,3072,444736,505152,111808,402496,367744,1870016,9728,1408,499456,136448,1856,3200,300416,94400,1152,1425280,0
202,1677824,384384,389824,0,3200,24320,504064,112704,259328,223872,1453952,9664,1344,498368,135424,1792,3008,301056,94208,1152,1429632,0
