frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
771,1680064,390208,204096,4224,1280,1024,334336,510336,234560,215424,1464640,1463616
772,1679872,394240,203008,4160,1344,960,308160,510976,257024,237760,1442112,1441152
773,1680192,390848,203840,4096,1280,960,352256,511168,215744,196480,1483712,1482752
774,1680064,392704,204352,4160,1280,896,301376,514944,260352,240768,1439296,1438400
775,1680192,395264,206080,4032,1280,896,327168,511488,233984,214208,1465984,1465088
776,1680192,390144,206336,4096,91776,960,347584,510784,128512,108800,1571392,1570432
777,1679872,388736,206976,4160,1280,960,320576,515200,241984,222848,1457024,1456064
778,2240896,390400,208704,4096,1280,309632,330688,522496,473600,453376,1787520,1477888
779,1679424,391936,206784,3904,1280,896,339072,524032,211520,192256,1487168,1486272
780,1680000,390912,208064,4096,1280,832,308736,515008,251072,231936,1448064,1447232
781,1680000,390848,204544,3968,1280,896,338240,520896,219328,200256,1479744,1478848
782,1680192,391552,204096,4160,1280,896,456832,153216,468160,448832,1231360,1230464
