frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
176,1117440,103488,399744,0,5440,17024,351040,114496,126208,94592,1022848,8512,1472,345472,0,1728,3264,168192,85120,1152,1005824,0
177,1118080,103808,402304,0,5504,16640,359232,113664,116928,83200,1034880,8640,1536,353600,0,1600,3328,177856,84480,960,1018240,0
178,1117184,104128,404608,0,3136,16832,383616,103360,101504,69120,1048064,8064,1600,377920,0,1856,3072,180544,85568,1152,1031232,0
179,1117568,104896,407168,0,3136,17088,357568,99392,128320,95936,1021632,8768,1536,352128,0,1728,3264,166272,84736,1152,1004544,0
180,1117568,103168,407488,0,3136,16832,360320,89280,137344,103872,1013696,8384,1600,354816,0,1728,3264,168960,85504,1088,996864,0
181,1117504,103744,406336,0,4096,16896,359104,89792,137536,105600,1011904,8640,1600,353344,0,1600,3456,168128,84800,1152,995008,0
182,1117440,104512,407680,0,5184,16832,374016,89344,119872,87424,1030016,8640,1600,368384,0,1600,3136,170688,84224,1024,1013184,0
183,2238208,599808,407168,0,3648,429952,369280,93056,335296,302336,1935872,8704,1472,363648,0,1792,3264,168000,84864,1024,1505920,0
184,1677568,591936,409792,0,1728,16704,372160,94144,191104,158464,1519104,8704,1472,366720,0,1728,3328,167680,85568,1088,1502400,0
185,1677568,584128,400064,0,137792,16896,362624,93248,82816,50560,1627008,8640,1536,357120,0,1536,3328,172800,85632,960,1610112,0
186,1678016,669952,401920,0,1728,17344,359552,95424,132096,98688,1579328,8704,1536,353920,0,1664,3136,169856,85120,1152,1561984,0
187,1677632,671552,402944,0,1728,16768,362944,95488,126208,93376,1584256,8384,1536,357312,0,1664,3264,173120,85248,1024,1567488,0
188,1677760,670336,402688,0,1664,17152,362880,94976,128064,94720,1583040,8256,1472,357056,0,1728,3200,173312,85568,1088,1565888,0
189,1677632,668736,411392,0,1664,17024,388672,95552,94592,62848,1614784,8896,1536,383104,0,1792,3136,170752,86784,1024,1597760,0
190,1677952,667648,411456,0,1728,17088,373888,94848,111296,78080,1599872,8320,1472,368064,0,1664,3136,172800,84544,1088,1582784,0
191,1677888,671360,408768,0,1792,16832,376960,94464,107712,74560,1603328,8704,1664,371200,0,1536,3008,173504,86080,1088,1586496,0
192,1677696,672384,405952,0,1664,17152,376960,95872,107712,74304,1603392,8384,1600,371392,0,1984,3072,173952,85440,1088,1586240,0
193,2238080,668672,409216,0,1664,432256,368640,95936,261696,228800,2009280,9024,1536,363008,0,1664,3008,168000,84800,1088,1577024,0
194,1677696,673088,406848,0,1728,17216,371456,94656,112704,78848,1598848,8832,1536,366080,0,1728,3264,168704,86144,1024,1581632,0
195,1677632,671936,409664,0,1728,17024,366528,95616,115136,83200,1594432,8704,1472,361024,0,1728,3264,170752,84288,1088,1577408,0
