frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
183,1677504,349888,384896,0,3904,17408,367168,95808,458432,426752,1250752,7360,1216,361856,0,1600,3136,165632,86656,1024,1233344,0
184,1677760,337984,383296,0,1984,16704,370304,96000,471488,439232,1238528,8064,1152,365248,0,1984,3072,165952,86720,1024,1221824,0
185,1678080,766592,379584,0,1792,17024,360448,93888,58752,26240,1651840,8064,1152,355136,0,1664,2880,170304,87488,1024,1634816,0
186,1677504,419520,379584,0,1920,17024,356288,96064,407104,374976,1302528,7872,1152,350976,0,1856,3008,166784,87168,1152,1285504,0
187,1677760,420672,377408,0,1920,17024,360704,96512,403520,370752,1307008,7616,1216,355456,0,1856,3072,169920,87552,960,1289984,0
188,2237824,848384,379328,0,1856,17024,358848,95872,536512,504384,1733440,7552,1216,353728,0,1728,3072,168640,87488,1152,1716416,0
189,1677568,418176,383488,0,1856,16576,384704,96640,376128,343936,1333632,7744,1152,379392,0,1664,3072,166976,87360,1088,1317056,0
190,2238080,420416,387648,0,1856,437696,372864,95872,521728,488896,1749184,8000,1152,367680,0,1664,3328,169664,87488,1024,1311488,0
191,1677504,421504,387328,0,1984,17216,374592,96384,378496,346688,1330816,8128,1216,369344,0,1664,3072,171456,86848,1216,1313600,0
192,1677696,419904,383104,0,1984,17216,374720,96512,384256,352512,1325184,7680,1280,369408,0,1600,3072,172096,86080,1088,1307968,0
193,1677952,420672,386688,0,1856,16960,368576,96512,386688,354560,1323392,8000,1280,363392,0,1600,2880,165056,87808,1088,1306432,0
194,1677696,420800,383616,0,1856,17088,368640,96448,389248,356544,1321152,7552,1152,363456,0,1856,3072,165952,87680,1216,1304064,0
195,1677632,420608,384896,0,1920,17088,364608,96960,391552,359296,1318336,8128,1152,359360,0,1664,3008,167296,86592,896,1301248,0
196,1677760,421952,379840,0,77312,17408,362240,96128,322880,289408,1388352,7872,1280,357056,0,1536,2816,171520,87936,1216,1370944,0
197,2239424,438464,385408,0,3392,44096,1094400,112064,161600,125888,2113536,9408,1344,817792,74944,1792,2880,475264,97728,1024,2069440,0
198,1677696,381696,387520,0,3392,25280,514880,112320,252608,217152,1460544,9344,1216,509184,140480,1664,3200,308352,96960,1088,1435264,0
199,1677696,383744,386112,0,3392,25344,510144,112512,256448,221952,1455744,9216,1152,504640,140672,1728,2944,304384,94848,1088,1430400,0
200,2237952,383552,386752,0,3328,447744,514944,111744,389888,354816,1883136,9344,1216,509056,141376,1856,2880,308544,96256,1088,1435392,0
201,1677760,383040,385280,0,3328,24896,510336,112512,258368,224064,1453696,9536,1216,504576,140928,1728,3008,304640,95552,1024,1428800,0
202,1677696,384256,388992,0,3264,24896,512384,112128,251776,217344,1460352,9280,1216,506752,141952,1920,2880,309056,94016,1152,1435456,0
