region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
688,644432,2241668,3.479,0,262983,410212,751156,542014,93349,75863,16470,0,89627,262977,0,0
40,591818,2241666,3.788,0,395391,396423,673933,514131,89402,73623,16470,0,82299,395385,0,0
1113,561395,2241666,3.993,0,491467,367360,622613,501766,89341,74342,16470,0,78313,491461,0,0
1222,648922,2241664,3.454,0,187671,443259,735948,581311,110940,75884,16470,0,90187,187665,0,0
923,662471,2241658,3.384,0,131273,441280,772817,542235,103458,69744,16470,0,85524,210130,0,0
351,624303,2241648,3.591,0,314485,416493,711455,528368,95538,73632,17654,0,84029,314479,0,0
158,633758,2241642,3.537,0,344481,422950,690189,519886,89993,73968,16470,0,83711,344475,0,0
1281,627797,2241640,3.571,0,302251,420024,716243,535669,91746,73739,16470,0,85504,302245,0,0
121,566911,2241636,3.954,0,460233,370474,646339,503673,91653,74299,16470,0,78501,460227,0,0
216,639718,2241636,3.504,0,317427,434114,698798,525195,90126,74494,16470,0,85018,317421,0,0
747,577595,2241636,3.881,0,386819,380157,676103,529694,94900,73584,16470,0,83915,386813,0,0
888,578912,2241634,3.872,0,436745,384092,652493,506259,91966,72727,16470,0,80888,436739,0,0
