pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x02058cae,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058cb2,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058cb6,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058cc8,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058ce2,98,196,98,0,98,0,0,0,0,0,11,22,11,0,11,0,0,0,0,0
0x02058d2a,98,196,98,0,0,0,0,0,98,0,11,22,11,0,0,0,0,0,11,0
0x02058d2c,98,196,0,196,0,0,0,0,0,0,11,22,0,22,0,0,0,0,0,0
0x02058d32,98,196,98,0,0,0,0,0,98,0,11,22,11,0,0,0,0,0,11,0
0x02058d46,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058d4c,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x0205b0e0,1600,3200,0,3200,0,0,0,0,0,0,79,158,0,158,0,0,0,0,0,0
0x0205b6ee,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0205b6f2,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0205b6f4,3200,3200,0,3200,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x0205b6f8,3200,3200,0,3200,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x0205b6fa,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0205b706,3200,3200,3120,0,0,80,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0205b70c,3200,3200,0,3200,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x0205b70e,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0205b712,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0205b71e,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
