frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
589,1678080,297728,173760,4160,2816,960,530944,120960,546752,527360,1150720,198208,960,525504,1664,1408,2048,109696,122560,640,1149760
590,1678976,296064,175168,4416,2624,1024,529984,120320,549376,529536,1149440,198208,1024,524480,1600,1344,2048,105152,126912,768,1148416
591,1678528,297472,172352,4288,2624,411264,572544,107264,110720,90880,1587648,196224,1088,567104,43136,1408,1920,147776,126656,704,1176384
592,1678080,298304,174080,4416,4864,1024,549696,108544,537152,517632,1160448,168448,896,544320,43520,1408,2048,151040,131136,704,1159424
593,1118144,299968,173312,4352,4992,1024,360192,103488,170816,151104,967040,7552,1024,354624,36800,1280,1920,139456,117248,768,966016
594,1118400,298240,174336,4480,3968,1024,346688,93248,196416,176000,942400,7360,1024,341184,30272,1216,1984,135360,116480,704,941376
595,1117888,300672,172288,4288,2624,1024,345344,93120,198528,179072,938816,7424,1088,339840,30976,1280,1856,133888,117056,704,937792
596,1118656,303616,172544,4288,2624,1024,344128,93632,196800,176576,942080,4032,896,338624,54720,1472,1792,160064,93504,576,941056
597,1117888,304512,172352,4352,2752,960,362816,94208,175936,156096,961792,4160,960,357376,71040,1280,1792,178496,93312,768,960832
598,3358976,302272,173568,4288,130624,1024,2335744,101440,310016,290112,3068864,4224,1024,2330240,71808,1216,1856,177536,2065280,704,3067840
599,1118208,306112,171776,4288,4928,1024,358656,100672,170752,151040,967168,4352,960,353280,74688,1216,1856,185920,80000,768,966144
600,3358720,304704,177536,4288,2688,1024,2366464,266048,235968,216448,3142272,4480,1024,2361024,64640,1152,1792,2185088,86528,768,3141248
601,1118144,306752,178048,4288,2816,960,433216,162816,29248,9600,1108544,4288,960,427904,39424,1152,1920,255872,84672,768,1107584
