frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,gNdsFighterNaturalMotionFigatreeAttachCount,gNdsShieldAnimJointInstallCalls,gNdsR2FtAnimParseStepped,gNdsR2FtAnimParseEarlyOut,gNdsR2FtAnimRecipMisses,gNdsR2AnimCacheBytes,gNdsR2RelocAliasVisits,gNdsFTComputerStatusChangeCount,WRAPFIX
997,1677504,290688,180864,4288,3840,1088,490688,126720,579712,559744,1118144,8896,960,485312,62784,1344,2304,211968,77440,640,1117056,3633,0,17447,55253,0,114640,7053,0,0
998,1677888,288640,184576,4224,2752,1088,368704,124672,142976,123328,994304,8832,960,363456,38336,1472,2176,255936,78016,576,993216,3633,0,17454,55322,0,114640,7053,0,0
999,1117632,288896,180608,4224,132608,1088,381504,125504,563072,543232,1134272,8960,1024,375936,38528,1408,2240,137344,76864,832,1133184,3633,0,17477,55375,0,114640,7053,0,0
1000,1677504,291008,175168,4288,2624,960,487168,125248,31104,11136,1106432,8832,1024,481792,35904,1408,2112,148864,82048,640,1105472,3651,0,17512,55434,0,114640,7160,0,0
1001,1117568,291392,174464,4224,2624,1024,309248,125056,209856,190080,927808,8896,1024,303808,960,1344,2304,144640,199680,576,926784,3651,0,17534,55488,0,114640,7160,0,0
1002,1117888,290752,177024,4288,2624,1088,310848,124608,206272,186240,931264,8832,1024,305472,896,1408,2304,110272,56896,704,930176,3651,0,17560,55538,0,114640,7160,0,0
1003,1117504,289856,179776,4352,2688,1024,454912,106496,78592,58624,1059072,8960,1024,449408,832,1600,2176,111296,57920,704,1058048,3686,0,17627,55598,0,114640,7160,0,0
1004,1117696,289152,180480,4224,2624,1024,307904,106496,225408,205440,911872,8768,1024,302400,768,1472,2304,233856,56576,896,910848,3686,0,17642,55655,0,114640,7160,0,0
1005,1117312,291712,181888,4224,2560,417472,502272,106176,171712,151360,1526656,8640,1024,496640,832,1280,1984,100160,57920,640,1109184,3722,0,17701,55722,0,114640,7374,0,0
1006,1678016,290624,180992,4352,2752,71296,379072,109312,79616,58688,1059328,8832,960,373824,1280,1600,2112,291456,58496,704,988032,3739,0,17738,55774,0,114640,7374,0,0
1007,1118016,290752,182784,4288,2688,1088,411328,107840,115968,96128,1020608,8768,960,405888,2112,1600,2176,167808,57856,640,1019520,3759,0,17796,55829,0,114640,7374,0,0
1008,1116736,289088,180800,4288,4736,1024,426560,107264,103808,83712,1033856,8704,960,421120,19136,1472,2112,199424,58816,768,1032832,3779,0,17853,55868,0,114640,7374,0,0
1009,1117568,291264,183296,4352,4992,1024,359104,120512,153344,132736,985152,8704,1088,353728,832,1344,2432,205760,69376,704,984128,3779,0,17895,55902,0,114640,7374,0,0
1010,1117888,291200,176128,4160,3264,1024,490048,121088,29888,10368,1106432,8704,960,484608,2560,1472,2176,124160,77824,704,1105408,3814,0,17971,55937,0,114640,7588,0,0
1011,1116800,291392,175488,4224,1472,1024,336640,120384,187008,167104,950528,8448,1088,331392,19776,1536,2048,277760,77120,768,949504,3814,0,17992,55990,0,114640,7588,0,0
1012,1117632,289472,175168,4416,2624,1088,670336,139392,395264,375552,1302208,8384,1024,665088,91840,1344,2048,124544,77824,704,1301120,3831,0,18029,56044,0,114640,7695,0,0
1013,1677760,290816,174912,4352,2624,1024,331776,138816,173568,153792,964096,8704,960,326144,896,1408,2368,427456,103616,768,963072,3831,0,18037,56110,0,114640,7695,0,0
1014,1117888,289664,176512,4224,2560,1088,1067968,139264,556160,536768,1700672,8704,960,1062784,2752,1472,2176,94080,97920,896,1699584,3849,0,18070,56187,0,118576,7802,0,0
1015,2237440,289152,176512,4288,2560,1088,360256,126848,156992,136768,980928,8768,1024,354624,25472,1408,2176,832512,97280,832,979840,3849,0,18089,56244,0,118576,7802,0,0
1016,1117696,289920,174464,4224,2688,960,346304,116864,182336,162176,955584,7168,1024,341056,43840,1472,2112,130496,91904,704,954624,3849,0,18103,56306,0,118576,7802,0,0
1017,1117760,289152,173760,4288,2624,1088,318208,117696,210752,191232,926336,7168,1024,312640,832,1344,2240,145024,94784,768,925248,3849,0,18129,56356,0,118576,7802,0,0
1018,1117568,289536,179584,4032,2688,1024,392000,117184,131328,111616,1005760,7296,960,386560,1280,1280,2112,108480,104640,640,1004736,3868,0,18183,56416,0,118576,7802,0,0
1019,1117376,287936,175552,4288,130880,419264,513344,117184,29888,9152,1669184,90880,1024,507776,1984,1472,2176,194176,94080,768,1249920,3868,0,18226,56447,0,118576,7802,0,0
1020,1678336,289088,177408,4288,2944,1152,707968,121728,372672,352896,1324352,103616,1024,702720,52032,1472,2240,219456,104768,704,1323200,3888,0,18292,56475,0,118576,7802,0,0
1021,1677248,288704,175424,4224,5120,1024,595456,127744,479872,460224,1217344,175232,960,590016,112384,1600,2112,214656,291072,896,1216320,3888,0,18312,56531,0,118576,7802,0,0
1022,1677568,286400,173440,4288,4224,1024,488768,127680,32192,12032,1105984,91968,1024,483328,87744,1344,1984,219648,98240,832,1104960,3888,0,18340,56579,0,118576,7802,0,0
1023,1118016,286464,174464,4224,2752,1088,398848,126912,122368,102720,1014400,10688,896,393600,86784,1408,1920,198080,98624,832,1013312,3888,0,18354,56641,0,118576,7802,0,0
1024,1117120,287296,176192,4352,4992,1088,346112,127296,170432,150720,967040,10688,960,340672,37120,1408,2176,190016,98176,640,965952,3888,0,18366,56705,0,118576,7802,0,0
1025,1117760,287424,173440,4288,5568,1024,395392,128448,122176,102336,1015424,10560,1024,389824,86400,1408,2176,137280,97728,576,1014400,3888,0,18374,56773,0,118576,7802,0,0
1026,1117760,286848,174336,4288,6400,1024,400320,121728,122688,102656,1014976,10496,1024,395136,86656,1408,2112,187392,97664,640,1013952,3888,0,18389,56834,0,118576,7802,0,0
1027,1117632,290880,176576,4288,5568,1024,365248,117440,156352,136704,980672,8896,960,360000,62272,1472,2240,189952,98368,768,979648,3888,0,18405,56894,0,118576,7802,0,0
1028,1117376,291456,173888,4224,3328,1088,454144,116992,72576,52608,1065088,7296,1024,448960,36800,1280,2304,165760,91008,640,1064000,3922,0,18472,56954,0,118576,7802,0,0
1029,1117696,293824,175168,4224,1536,1088,404544,117696,119104,99584,1017600,7360,1024,399040,63360,1664,2240,273664,75520,640,1016512,3939,0,18506,57007,0,118576,7802,0,0
1030,1117184,292224,183488,4224,1472,1088,421888,116416,96832,77248,1040384,7360,960,416512,41664,1280,2176,223808,75648,576,1039296,3959,0,18548,57058,0,118576,7802,0,0
1031,1117632,289984,182016,4352,2112,1088,603200,121536,473344,453952,1223680,7104,896,597632,100672,1408,2304,208320,80896,832,1222592,3978,0,18596,57105,0,118576,7802,0,0
1032,1677632,288256,181568,4224,2688,1024,373056,128384,138240,118784,998656,7232,1024,367744,65152,1344,2368,397824,87104,768,997632,3978,0,18614,57161,0,118576,7802,0,0
1033,1117440,288640,178368,4288,2816,418496,311104,127360,347392,327104,1351360,7040,1024,305664,1280,1536,2176,166272,84160,576,932864,3978,0,18639,57210,0,118576,7802,0,0
1034,1678464,291904,181632,4224,2880,1024,575616,128320,492096,471488,1206208,7232,960,570368,2368,1344,2176,105152,85952,704,1205184,4030,0,18725,57287,0,118576,8016,0,0
1035,1677696,293376,183232,4416,2944,1024,379520,115456,137088,117376,999680,6784,1024,374144,64768,1280,2112,372736,83776,704,998656,4030,0,18752,57334,0,118576,8016,0,0
1036,1117056,289920,184320,4352,2816,71296,484864,132864,507840,487296,1190976,49536,896,479424,896,1408,2176,172288,86528,640,1119680,4048,0,18803,57393,0,118576,8123,0,0
1037,1678272,296064,174208,4224,2816,1024,211584,134720,292480,272640,844480,10432,1024,206144,1472,1280,122240,113088,93952,512,843456,4048,0,18803,57393,0,118576,8123,0,0
1038,1117120,291264,175232,4288,131520,1088,241536,134656,137728,117568,999744,10240,960,236160,43456,1344,1920,8960,66752,704,998656,4048,0,18803,57393,0,118576,8123,0,0
1039,1117312,289344,175360,4288,2752,1024,314880,139968,189888,170496,947008,10240,1088,309504,1600,1472,2176,50752,63872,704,945984,4048,0,18820,57448,0,118576,8123,0,0
1040,1117504,289472,179648,4224,2688,1024,372032,140480,128448,108480,1009536,10368,1088,366784,25024,1216,2176,100096,85952,768,1008512,4048,0,18843,57497,0,118576,8123,0,0
1041,1118016,290496,180544,4288,2752,71488,802176,148736,177664,156864,1521280,205120,1024,796480,960,1408,2240,132800,83904,704,1449792,4066,0,18886,57562,0,118576,8230,0,0
1042,1678144,293312,183552,4288,2944,1024,246400,146752,238784,218560,898496,10624,1024,240832,1088,1280,264640,116736,83520,768,897472,4066,0,18886,57562,0,118576,8230,0,0
1043,1117056,292672,181824,4224,5248,1024,223808,144448,264064,244736,872576,10240,1088,218432,1280,1472,2112,8960,62848,704,871552,4066,0,18886,57562,0,118576,8230,0,0
1044,1117312,290752,181440,4224,4992,1024,259840,149504,226048,205888,911936,10368,1024,254336,45312,1280,2112,8576,63360,640,910912,4066,0,18886,57562,0,118576,8230,0,0
1045,1117824,290624,181632,4352,4160,960,240128,139904,255744,236288,881216,10240,1024,234688,24960,1344,2112,52864,62528,896,880256,4066,0,18886,57562,0,118576,8230,0,0
1046,1117504,292992,182976,4224,2688,417472,330112,133056,314560,294016,1384064,8832,960,324928,1408,1408,2048,33152,64192,704,966592,4066,0,18906,57614,0,118576,8230,0,0
1047,1678080,289536,172800,4352,2880,960,328384,126976,191168,171584,945472,7168,960,323072,32704,1280,2112,110016,76864,768,944512,4066,0,18926,57666,0,118576,8230,0,0
1048,1117056,291712,174912,4288,2880,1088,320512,122240,200320,180672,937280,7360,1024,315072,21696,1472,2304,136384,64896,832,936192,4066,0,18944,57720,0,118576,8230,0,0
1049,1117952,288320,174976,4288,2816,1024,344128,122368,179264,159360,957824,7232,1024,338624,43072,1536,2240,122880,64768,576,956800,4066,0,18971,57765,0,118576,8230,0,0
1050,1117184,290432,174912,4352,2816,1088,377984,113344,152896,132992,984832,6976,1024,372544,76608,1344,2240,152448,65152,768,983744,4066,0,18989,57819,0,118576,8230,0,0
1051,1117824,289856,174400,4288,2752,1088,355072,111872,178304,158464,959168,7104,960,349504,75008,1408,2112,190528,64384,576,958080,4066,0,19007,57873,0,118576,8230,0,0
1052,1117632,290560,176128,4288,2624,1024,347712,111552,183424,163456,953856,7168,1024,342528,70016,1536,2240,180096,65024,704,952832,4066,0,19027,57925,0,118576,8230,0,0
1053,1117312,289856,175296,4224,2688,1024,338048,111744,194752,175040,942592,7168,960,332736,67904,1280,2240,176384,65088,704,941568,4066,0,19039,57985,0,118576,8230,0,0
1054,1117632,289088,174528,4288,2816,1088,351744,117632,176448,156480,961152,7232,1088,346432,69440,1408,2176,168640,64320,768,960064,4066,0,19059,58037,0,118576,8230,0,0
1055,1117632,290624,175040,4416,2752,1088,344704,115904,182720,163200,954048,6912,896,339456,69184,1408,2240,182080,64640,640,952960,4066,0,19075,58093,0,118576,8230,0,0
1056,1117248,292672,176512,4288,2752,1088,347968,116288,176256,156288,961536,7104,960,342720,69440,1472,2112,173632,65024,640,960448,4066,0,19091,58149,0,118576,8230,0,0
1057,1117824,290496,174784,4288,2816,1024,335232,115200,193472,174016,943296,7168,896,330048,61312,1408,2048,174720,67200,768,942272,4066,0,19106,58206,0,118576,8230,0,0
1058,1117312,292160,177856,4032,2816,1088,331968,119808,187968,168384,949312,7040,960,326720,59904,1408,2048,164224,65728,960,948224,4066,0,19122,58262,0,118576,8230,0,0
1059,1117696,290496,174592,4288,130624,1024,405056,109376,562112,542464,1135104,6016,960,399808,59712,1280,2240,161984,64320,704,1134080,4084,0,19180,58294,0,118576,8230,0,0
1060,1677568,290560,174528,4288,2816,417216,321792,107712,359360,339456,1338816,4224,1088,316288,58816,1344,2240,226368,71872,640,921600,4084,0,19194,58352,0,118576,8230,0,0
1061,1678272,288640,177088,4352,2880,1088,318144,110272,214720,195008,922176,4224,960,312768,57024,1408,2176,159296,70208,768,921088,4084,0,19206,58412,0,118576,8230,0,0
1062,1117184,166016,175616,4288,2688,1024,322112,109568,336064,316416,800960,4352,960,316544,57472,1408,2112,159040,66944,768,799936,4084,0,19224,58466,0,118576,8230,0,0
1063,1117376,167488,175424,4288,2752,1024,336000,110272,320704,301056,816896,4544,1024,330496,57344,1280,2112,161856,66944,768,815872,4084,0,19258,58504,0,118576,8230,0,0
1064,1117952,167808,173248,4224,2880,1024,406272,116736,245312,225728,891776,4480,960,400832,57408,1280,2240,175296,67776,960,890752,4104,0,19290,58564,0,118576,8230,0,0
1065,1117504,166848,174592,4352,5248,1088,318336,117760,329152,309568,807808,4608,1024,312768,59776,1472,2048,157696,155648,832,806720,4104,0,19308,58622,0,118576,8230,0,0
1066,1117376,167808,175360,4224,5952,71808,322624,119104,251136,230720,887296,4736,960,317312,60160,1024,2176,167808,56064,704,815488,4104,0,19329,58677,0,118576,8230,0,0
1067,1118016,169408,174912,4352,5824,1088,326656,111424,323712,303616,813760,4544,960,321408,59456,1280,2240,171840,56448,576,812672,4104,0,19351,58731,0,118576,8230,0,0
1068,1117376,167872,173952,4288,3776,1024,381504,112448,272640,252864,864640,4608,1024,375872,60160,1152,2176,175424,55936,640,863616,4121,0,19403,58772,0,118576,8230,0,0
1069,1117504,168384,174976,4224,4800,1088,305792,113088,345408,325312,792448,4544,960,300096,60224,1216,2240,230848,57280,768,791360,4121,0,19406,58839,0,118576,8230,0,0
1070,1117760,168448,174656,4288,5504,1088,308288,111744,343744,323392,794368,4672,960,303040,60480,1152,2240,156864,55936,768,793280,4121,0,19413,58902,0,118576,8230,0,0
1071,1117760,168192,175360,4288,4672,1024,389056,113152,261568,241856,875456,4672,1024,383488,64896,1344,2112,159680,56192,640,874432,4138,0,19439,58980,0,118576,8230,0,0
1072,1117312,167616,174912,4288,3200,1088,317056,105280,344128,324352,793216,4480,1024,311680,67200,1344,2112,239040,56384,640,792128,4138,0,19447,59042,0,118576,8230,0,0
1073,1117568,166976,175232,4416,1472,1088,311680,101248,355200,335360,781952,4480,1024,306240,66304,1536,2176,166144,57280,704,780864,4138,0,19452,59107,0,118576,8230,0,0
1074,1117312,167488,174528,4160,1472,1024,319040,100864,348864,329088,788352,4608,960,313728,67712,1280,1856,164800,56000,640,787328,4138,0,19467,59162,0,118576,8230,0,0
1075,1117440,167872,174528,4224,1408,417600,298816,101632,511744,491904,1185920,4544,960,293312,65728,1408,2112,172544,56256,704,768320,4138,0,19489,59192,0,118576,8230,0,0
1076,1677824,168320,176576,4224,1408,1024,282112,100736,383744,363264,754880,4800,1088,276480,65408,1216,2176,150528,56896,704,753856,4138,0,19495,59220,0,118576,8230,0,0
1077,1118144,168832,173824,4224,1408,960,282688,97920,387200,367680,749376,4736,1024,277056,64384,1408,2048,135552,55936,640,748416,4138,0,19501,59248,0,118576,8230,0,0
1078,1117056,167040,173248,4288,1472,1024,282496,96192,391808,372096,745472,4416,960,277248,65408,1280,2112,135296,55872,768,744448,4138,0,19507,59276,0,118576,8230,0,0
1079,1117568,173760,174272,4288,1408,960,277184,96064,389824,369792,747968,4736,1024,271808,65024,1280,2048,136768,56000,640,747008,4138,0,19508,59309,0,118576,8230,0,0
1080,1117760,168384,174720,4160,92416,1088,279296,96576,300352,280768,836224,4416,960,273792,64448,1280,2112,130752,56064,704,835136,4138,0,19511,59340,0,118576,8230,0,0
1081,1116992,166720,175360,4288,1472,1088,269248,86400,413120,393856,723840,4288,1024,263744,54016,1408,2176,132864,56000,704,722752,4138,0,19515,59370,0,118576,8230,0,0
1082,1117696,168000,173568,4160,1472,1024,268416,85952,414976,395776,721792,4544,1024,263040,54144,1280,2176,122688,56960,768,720768,4138,0,19520,59399,0,118576,8230,0,0
1083,1117568,167936,173696,4224,1408,1088,266624,86400,416704,396992,721088,4800,960,261184,53952,1152,2112,123712,56000,704,720000,4138,0,19524,59429,0,118576,8230,0,0
1084,1118080,167872,173376,4352,1536,1152,389504,87040,292224,272896,844160,4672,960,383744,56512,1216,2304,122368,56384,512,843008,4156,0,19543,59480,0,118576,8337,0,0
1085,1117056,290112,172736,4224,1472,1088,318784,84864,244416,224640,893056,4544,1024,313152,54720,1344,2112,223360,77824,640,891968,4156,0,19549,59544,0,118576,8337,0,0
1086,1117696,292608,174848,4224,1408,1088,323904,86016,233344,213888,903552,4608,1024,318656,55296,1280,2240,152192,77760,640,902464,4156,0,19563,59600,0,118576,8337,0,0
1087,1117440,288960,175104,4352,1472,960,324864,85440,236608,216640,901120,4544,960,319552,54784,1216,2048,158784,76608,768,900160,4156,0,19581,59652,0,118576,8337,0,0
1088,1117760,290176,175744,4224,1408,1024,324864,85184,234752,215104,902272,4544,896,319616,54656,1472,2048,159680,76864,704,901248,4156,0,19595,59708,0,118576,8337,0,0
1089,1117376,289664,174272,4224,1472,1024,324416,86016,236224,216832,900480,4416,960,319104,53952,1216,2048,158912,76928,704,899456,4156,0,19617,59756,0,118576,8337,0,0
1090,1117312,290176,172864,4352,1472,418048,320576,85568,385024,365056,1313024,4608,896,315264,54592,1472,2240,162560,73856,768,894976,4156,0,19633,59810,0,118576,8337,0,0
1091,1678080,292480,174720,4288,1472,1024,319104,85376,239296,219264,898496,4544,1088,313600,54080,1600,2048,160000,71616,640,897472,4156,0,19652,59861,0,118576,8337,0,0
1092,1117760,289344,174720,4224,1408,1088,314112,86208,245824,226112,890816,4544,1024,308608,53824,1024,1984,160064,70592,704,889728,4156,0,19666,59917,0,118576,8337,0,0
1093,1116928,289920,173696,4288,1408,1024,312832,86464,248192,228672,889152,4608,960,307392,54080,1152,2112,156608,69696,576,888128,4156,0,19678,59975,0,118576,8337,0,0
1094,1117824,290688,174016,4224,1536,1024,319360,85376,241088,221888,895424,4608,896,313856,54464,1408,2176,154112,70592,576,894400,4156,0,19696,60027,0,118576,8337,0,0
1095,1117312,290432,174144,4288,1408,1024,331072,85568,230208,210112,908032,4288,1024,325760,64000,1408,2240,159680,70848,704,907008,4156,0,19713,60080,0,118576,8337,0,0
1096,1118144,290816,174784,4352,1472,72256,337024,86784,150144,130048,987584,4864,1088,331520,65792,1216,2112,168768,74432,640,915328,4156,0,19735,60128,0,118576,8337,0,0
1097,1117632,289216,176704,4224,1472,1088,338304,84864,221184,201344,915712,4864,960,332864,67072,1344,2048,170752,77824,704,914624,4156,0,19750,60183,0,118576,8337,0,0
1098,1117056,290112,174336,4224,1472,1024,353216,85312,208128,188416,929408,4416,1024,347840,65792,1344,2048,171264,77952,640,928384,4156,0,19783,60220,0,118576,8337,0,0
1099,1117824,291136,172608,4224,1472,1088,324160,85696,237056,217344,900096,4736,896,318784,65600,1344,2176,186560,78016,704,899008,4156,0,19785,60288,0,118576,8337,0,0
1100,1117440,290752,173632,4288,1408,1024,335872,85440,225088,205376,912128,4352,1024,330176,66240,1344,1984,159168,77248,704,911104,4156,0,19802,60341,0,118576,8337,0,0
1101,1117504,290688,175040,4224,93056,1088,355840,85248,112512,92288,1025408,4480,960,350336,65664,1280,2176,170560,76736,704,1024320,4156,0,19830,60383,0,118576,8337,0,0
1102,1117696,293120,174016,4288,1536,1024,331968,86272,225792,205760,912256,4864,1024,326720,66176,1472,2176,189248,77824,768,911232,4156,0,19842,60441,0,118576,8337,0,0
1103,1118016,291008,173184,4288,1472,1024,334528,85504,226112,206400,910720,4608,1024,329216,66624,1408,2048,165952,77184,704,909696,4156,0,19856,60497,0,118576,8337,0,0
1104,1117120,289920,174976,4224,1536,1088,334144,86400,225088,205696,911680,4672,960,328768,65728,1472,2112,168512,77760,640,910592,4156,0,19867,60556,0,118576,8337,0,0
1105,1117376,289216,173696,4352,1472,417536,476864,85120,230208,209856,1468608,4800,1024,471360,69120,1536,2048,168320,77760,704,1051072,4193,0,19917,60633,0,118576,8337,0,0
