pc,whole_instructions,whole_total_cycles,whole_issue,whole_icache_fill,whole_dcache_fill,whole_write_buffer,whole_bus_contention,whole_dma_hold,whole_interlock,whole_halt_wait,sitr25_instructions,sitr25_total_cycles,sitr25_issue,sitr25_icache_fill,sitr25_dcache_fill,sitr25_write_buffer,sitr25_bus_contention,sitr25_dma_hold,sitr25_interlock,sitr25_halt_wait,event288_instructions,event288_total_cycles,event288_issue,event288_icache_fill,event288_dcache_fill,event288_write_buffer,event288_bus_contention,event288_dma_hold,event288_interlock,event288_halt_wait,quiet_instructions,quiet_total_cycles,quiet_issue,quiet_icache_fill,quiet_dcache_fill,quiet_write_buffer,quiet_bus_contention,quiet_dma_hold,quiet_interlock,quiet_halt_wait,card_instructions,card_total_cycles,card_issue,card_icache_fill,card_dcache_fill,card_write_buffer,card_bus_contention,card_dma_hold,card_interlock,card_halt_wait
0x0203520a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203520c,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203520e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035216,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203521a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203521e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035222,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035226,5598,5600,5600,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203522a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203522c,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035232,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035236,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035238,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203523e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035242,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035246,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035248,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203524a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203524c,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203524e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035250,5597,5597,-1735,5622,0,1710,0,0,0,0,86,86,-32,86,0,32,0,0,0,0,1010,1010,-327,1017,0,320,0,0,0,0,2381,2381,-659,2388,0,652,0,0,0,0,27,27,-12,27,0,12,0,0,0,0
0x02035252,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035254,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035256,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035258,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203525a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203525e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035262,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035266,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035272,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035276,5597,5597,0,0,5597,0,0,0,0,0,86,86,0,0,86,0,0,0,0,0,1010,1010,0,0,1010,0,0,0,0,0,2381,2381,0,0,2381,0,0,0,0,0,27,27,0,0,27,0,0,0,0,0
0x02035278,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203527a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203527e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035282,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035284,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035288,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203528a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203528e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035290,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035294,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035298,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203529a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203529e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352a2,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352a6,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352aa,5597,5597,4064,0,0,1533,0,0,0,0,86,86,57,0,0,29,0,0,0,0,1010,1010,727,0,0,283,0,0,0,0,2381,2381,1777,0,0,604,0,0,0,0,27,27,16,0,0,11,0,0,0,0
0x020352ae,5597,5597,0,0,5597,0,0,0,0,0,86,86,0,0,86,0,0,0,0,0,1010,1010,0,0,1010,0,0,0,0,0,2381,2381,0,0,2381,0,0,0,0,0,27,27,0,0,27,0,0,0,0,0
0x020352b2,5597,5597,4194,0,0,1403,0,0,0,0,86,86,65,0,0,21,0,0,0,0,1010,1010,765,0,0,245,0,0,0,0,2381,2381,1853,0,0,528,0,0,0,0,27,27,20,0,0,7,0,0,0,0
0x020352be,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352c2,5597,5597,0,0,5597,0,0,0,0,0,86,86,0,0,86,0,0,0,0,0,1010,1010,0,0,1010,0,0,0,0,0,2381,2381,0,0,2381,0,0,0,0,0,27,27,0,0,27,0,0,0,0,0
0x020352c6,5597,5597,0,0,5597,0,0,0,0,0,86,86,0,0,86,0,0,0,0,0,1010,1010,0,0,1010,0,0,0,0,0,2381,2381,0,0,2381,0,0,0,0,0,27,27,0,0,27,0,0,0,0,0
0x020352ca,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352ce,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352d2,5597,5597,4064,0,0,1533,0,0,0,0,86,86,57,0,0,29,0,0,0,0,1010,1010,727,0,0,283,0,0,0,0,2381,2381,1777,0,0,604,0,0,0,0,27,27,16,0,0,11,0,0,0,0
0x020352d6,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352de,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352e2,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352e4,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x020352e6,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352e8,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x020352ec,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x020352ee,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352f2,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352f4,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x020352f6,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352f8,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x020352fa,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x020352fe,5597,5597,4068,0,0,1529,0,0,0,0,86,86,57,0,0,29,0,0,0,0,1010,1010,727,0,0,283,0,0,0,0,2381,2381,1777,0,0,604,0,0,0,0,27,27,16,0,0,11,0,0,0,0
0x02035302,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035306,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203530a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203530e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035312,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035318,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203531a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203531e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035326,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203532a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203532e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035332,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035334,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035336,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203533e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035342,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035344,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035346,5598,5600,5600,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035348,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203534a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203534c,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203534e,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035350,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035352,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035354,5597,5597,-1588,5656,0,1529,0,0,0,0,86,86,-30,87,0,29,0,0,0,0,1010,1010,-292,1019,0,283,0,0,0,0,2381,2381,-629,2406,0,604,0,0,0,0,27,27,-12,28,0,11,0,0,0,0
0x02035358,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203535a,5597,5597,0,0,5597,0,0,0,0,0,86,86,0,0,86,0,0,0,0,0,1010,1010,0,0,1010,0,0,0,0,0,2381,2381,0,0,2381,0,0,0,0,0,27,27,0,0,27,0,0,0,0,0
0x02035360,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035364,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x02035366,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035368,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203536a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0203536c,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203536e,5597,5597,4068,0,0,1529,0,0,0,0,86,86,57,0,0,29,0,0,0,0,1010,1010,727,0,0,283,0,0,0,0,2381,2381,1777,0,0,604,0,0,0,0,27,27,16,0,0,11,0,0,0,0
0x02035372,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x02035378,5597,5597,0,5597,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,1010,1010,0,1010,0,0,0,0,0,0,2381,2381,0,2381,0,0,0,0,0,0,27,27,0,27,0,0,0,0,0,0
0x0203537a,5597,5597,5597,0,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,1010,1010,1010,0,0,0,0,0,0,0,2381,2381,2381,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0
0x0200ad4c,43,473,0,430,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,10,1,0,0,0,0,0,41,451,0,410,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02036f16,258,473,258,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,6,11,6,0,0,0,0,0,5,0,246,451,246,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0
0x02048fb0,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049060,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204934a,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204a134,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02061a48,6,11,-4,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,-4,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020a2290,6443,16043,0,16043,0,0,0,0,0,0,100,250,0,250,0,0,0,0,0,0,1153,2881,0,2881,0,0,0,0,0,0,3129,7761,0,7761,0,0,0,0,0,0,28,70,0,70,0,0,0,0,0,0
0x020a206c,6443,13109,-101,324,6443,0,0,0,6443,0,100,208,0,8,100,0,0,0,100,0,1153,2350,-19,63,1153,0,0,0,1153,0,3129,6350,-55,147,3129,0,0,0,3129,0,28,61,0,5,28,0,0,0,28,0
0x020a20e0,6443,12875,0,12875,0,0,0,0,0,0,100,200,0,200,0,0,0,0,0,0,1153,2305,0,2305,0,0,0,0,0,0,3129,6247,0,6247,0,0,0,0,0,0,28,56,0,56,0,0,0,0,0,0
0x020a20e4,6443,12875,0,12875,0,0,0,0,0,0,100,200,0,200,0,0,0,0,0,0,1153,2305,0,2305,0,0,0,0,0,0,3129,6247,0,6247,0,0,0,0,0,0,28,56,0,56,0,0,0,0,0,0
