site_pc,caller,callee,kind
0x020a5c02,efManagerDefaultProcDead,gcEjectGObj,call
0x020a5c1a,efManagerVelAddDestroyAnimEnd,gcPlayAnimAll,call
0x020a5c28,efManagerVelAddDestroyAnimEnd,__aeabi_fcmple,call
0x020a5c34,efManagerVelAddDestroyAnimEnd,__aeabi_fadd,call
0x020a5c3e,efManagerVelAddDestroyAnimEnd,__aeabi_fadd,call
0x020a5c58,efManagerVelAddDestroyAnimEnd,gcEjectGObj,call
0x020a5c72,efManagerDamageFlyOrbsProcUpdate,gcPlayAnimAll,call
0x020a5c84,efManagerDamageFlyOrbsProcUpdate,__aeabi_fadd,call
0x020a5c90,efManagerDamageFlyOrbsProcUpdate,__aeabi_fadd,call
0x020a5c9a,efManagerDamageFlyOrbsProcUpdate,__aeabi_fsub,call
0x020a5cb4,efManagerDamageFlyOrbsProcUpdate,gcEjectGObj,call
0x020a5cd0,efManagerDamageFlySparksProcUpdate,gcPlayAnimAll,call
0x020a5cd8,efManagerDamageFlySparksProcUpdate,__aeabi_fcmple,call
0x020a5cea,efManagerDamageFlySparksProcUpdate,__aeabi_fadd,call
0x020a5cf8,efManagerDamageFlySparksProcUpdate,__aeabi_fadd,call
0x020a5d0c,efManagerDamageFlySparksProcUpdate,__aeabi_fadd,call
0x020a5d16,efManagerDamageFlySparksProcUpdate,__aeabi_fadd,call
0x020a5d30,efManagerDamageFlySparksProcUpdate,gcEjectGObj,call
0x020a5d58,efManagerFuncRun,gcAddGObjProcess,call
0x020a5d7a,efManagerQuakeFuncRun,gcAddGObjProcess,call
0x020a5e04,efManagerImpactWaveProcDisplay,__fixsfsi,call
0x020a5e54,efManagerImpactWaveProcDisplay,gcDrawDObjDLHead0,call
0x020a5eb0,ndsEFManagerFileSpan,ndsRelocGetLoadedFileSize,call
0x020a5eb8,ndsEFManagerFileSpan,ndsRelocGetLoadedFileSize,call
0x020a5ec0,ndsEFManagerFileSpan,ndsRelocGetLoadedFileSize,call
0x020a5ec8,ndsEFManagerFileSpan,ndsRelocGetLoadedFileSize,call
0x020a5ed0,ndsEFManagerFileSpan,ndsRelocGetLoadedFileSize,call
0x020a5f28,ndsEFManagerDestroyVisualEffect.part.0,gcEjectGObj,call
0x020a5f46,efManagerQuakeProcUpdate,gcPlayAnimAll,call
0x020a5f4e,efManagerQuakeProcUpdate,__aeabi_fcmple,call
0x020a5f66,efManagerQuakeProcUpdate,syVectorDiff3D,call
0x020a5f6c,efManagerQuakeProcUpdate,syVectorMag3D,call
0x020a5f78,efManagerQuakeProcUpdate,__aeabi_fcmpgt,call
0x020a5f8a,efManagerQuakeProcUpdate,gmCameraSetVelAt,call
0x020a5f96,efManagerQuakeProcUpdate,__divsf3,call
0x020a5fa0,efManagerQuakeProcUpdate,__mulsf3,call
0x020a5faa,efManagerQuakeProcUpdate,__mulsf3,call
0x020a5fc8,efManagerQuakeProcUpdate,gcEjectGObj,call
0x020a6044,ndsEFManagerResolveDescOffsets,ndsEFManagerFileSpan,call
0x020a6106,efManagerImpactWaveProcUpdate,gcPlayAnimAll,call
0x020a610e,efManagerImpactWaveProcUpdate,__aeabi_fcmple,call
0x020a611a,efManagerImpactWaveProcUpdate,__aeabi_fsub,call
0x020a6124,efManagerImpactWaveProcUpdate,__aeabi_fcmpgt,call
0x020a6130,efManagerImpactWaveProcUpdate,__aeabi_fcmplt,call
0x020a6154,efManagerImpactWaveProcUpdate,gcEjectGObj,call
0x020a617c,efManagerHaveStructProcUpdate,gcPlayAnimAll,call
0x020a6184,efManagerHaveStructProcUpdate,__aeabi_fcmple,call
0x020a61a0,efManagerHaveStructProcUpdate,gcEjectGObj,call
0x020a61b8,efManagerFoxReflectorProcUpdate,gcPlayAnimAll,call
0x020a61c0,efManagerFoxReflectorProcUpdate,__aeabi_fcmple,call
0x020a61e0,efManagerFoxReflectorProcUpdate,ndsRelocGetFileData,call
0x020a61ea,efManagerFoxReflectorProcUpdate,gcAddAnimJointAll,call
0x020a61f0,efManagerFoxReflectorProcUpdate,gcPlayAnimAll,call
0x020a6218,efManagerFoxReflectorProcUpdate,ndsRelocGetFileData,call
0x020a6222,efManagerFoxReflectorProcUpdate,gcAddAnimJointAll,call
0x020a6228,efManagerFoxReflectorProcUpdate,gcPlayAnimAll,call
0x020a6240,efManagerFoxReflectorProcUpdate,gcEjectGObj,call
0x020a6268,efDisplayMakeCLD,gcMakeGObjSPAfter,call
0x020a6278,efDisplayMakeCLD,gcAddGObjDisplay,call
0x020a6286,efDisplayMakeCLD,gcMakeGObjSPAfter,call
0x020a6292,efDisplayMakeCLD,gcAddGObjDisplay,call
0x020a62b4,efDisplayMakeXLU,gcMakeGObjSPAfter,call
0x020a62c4,efDisplayMakeXLU,gcAddGObjDisplay,call
0x020a62d2,efDisplayMakeXLU,gcMakeGObjSPAfter,call
0x020a62de,efDisplayMakeXLU,gcAddGObjDisplay,call
0x020a6300,efDisplayInitAll,gcMakeGObjSPAfter,call
0x020a6312,efDisplayInitAll,gcAddGObjDisplay,call
0x020a6328,efDisplayInitAll,gcMakeGObjSPAfter,call
0x020a6336,efDisplayInitAll,gcAddGObjDisplay,call
0x020a634e,efDisplayInitAll,gcMakeGObjSPAfter,call
0x020a635e,efDisplayInitAll,gcAddGObjDisplay,call
0x020a6374,efDisplayInitAll,gcMakeGObjSPAfter,call
0x020a6384,efDisplayInitAll,gcAddGObjDisplay,call
0x020a6398,efDisplayInitAll,efParticleGetLoadBankID,call
0x020a63d0,ndsBaseEFManagerInitEffects,syTaskmanMalloc,call
0x020a63fc,ndsBaseEFManagerInitEffects,efDisplayMakeCLD,call
0x020a6400,ndsBaseEFManagerInitEffects,efDisplayMakeXLU,call
0x020a6408,ndsBaseEFManagerInitEffects,lbRelocGetFileSize,call
0x020a640e,ndsBaseEFManagerInitEffects,syTaskmanMalloc,call
0x020a6416,ndsBaseEFManagerInitEffects,lbRelocGetExternHeapFile,call
0x020a6422,ndsBaseEFManagerInitEffects,lbRelocGetFileSize,call
0x020a6428,ndsBaseEFManagerInitEffects,syTaskmanMalloc,call
0x020a6430,ndsBaseEFManagerInitEffects,lbRelocGetExternHeapFile,call
0x020a643a,ndsBaseEFManagerInitEffects,lbRelocGetFileSize,call
0x020a6440,ndsBaseEFManagerInitEffects,syTaskmanMalloc,call
0x020a6448,ndsBaseEFManagerInitEffects,lbRelocGetExternHeapFile,call
0x020a644e,ndsBaseEFManagerInitEffects,efDisplayInitAll,call
0x020a649e,efManagerMakeEffect,gcMakeGObjSPAfter,call
0x020a64ba,efManagerMakeEffect,gcAddGObjDisplay,call
0x020a64f8,efManagerMakeEffect,gcSetupCustomDObjs,call
0x020a6506,efManagerMakeEffect,gcAddDObj3TransformsKind,call
0x020a6518,efManagerMakeEffect,gcAddDObj3TransformsKind,call
0x020a6520,efManagerMakeEffect,lbCommonGetTreeDObjNextFromRoot,call
0x020a652e,efManagerMakeEffect,gcSetDObjTransformsForGObj,call
0x020a655e,efManagerMakeEffect,gcAddAnimAll,call
0x020a6564,efManagerMakeEffect,gcPlayAnimAll,call
0x020a657c,efManagerMakeEffect,gcAddDObjForGObj,call
0x020a6588,efManagerMakeEffect,lbCommonInitDObj3Transforms,call
0x020a6596,efManagerMakeEffect,gcAddChildForDObj,call
0x020a65a2,efManagerMakeEffect,lbCommonInitDObj3Transforms,call
0x020a65d0,efManagerMakeEffect,lbCommonAddTreeDObjsAnimAll,call
0x020a65d6,efManagerMakeEffect,gcPlayAnimAll,call
0x020a660a,efManagerMakeEffect,gcAddDObjForGObj,call
0x020a6614,efManagerMakeEffect,lbCommonInitDObj3Transforms,call
0x020a6626,efManagerMakeEffect,gcAddMObjAll,call
0x020a6646,efManagerMakeEffect,lbCommonSetupTreeDObjs,call
0x020a666c,efManagerMakeEffect,lbCommonAddMObjForTreeDObjs,call
0x020a66ac,efManagerDamageSpawnOrbsProcUpdate,efManagerMakeEffect,call
0x020a66c6,efManagerDamageSpawnOrbsProcUpdate,syUtilsRandFloat,call
0x020a66cc,efManagerDamageSpawnOrbsProcUpdate,__aeabi_fadd,call
0x020a66d2,efManagerDamageSpawnOrbsProcUpdate,__aeabi_fadd,call
0x020a66dc,efManagerDamageSpawnOrbsProcUpdate,syUtilsRandFloat,call
0x020a66e2,efManagerDamageSpawnOrbsProcUpdate,__mulsf3,call
0x020a66e8,efManagerDamageSpawnOrbsProcUpdate,__aeabi_fadd,call
0x020a66ee,efManagerDamageSpawnOrbsProcUpdate,syUtilsRandFloat,call
0x020a66f4,efManagerDamageSpawnOrbsProcUpdate,__mulsf3,call
0x020a66fa,efManagerDamageSpawnOrbsProcUpdate,__aeabi_fsub,call
0x020a6700,efManagerDamageSpawnOrbsProcUpdate,__aeabi_fadd,call
0x020a6706,efManagerDamageSpawnOrbsProcUpdate,__cosf,call
0x020a670c,efManagerDamageSpawnOrbsProcUpdate,__mulsf3,call
0x020a6714,efManagerDamageSpawnOrbsProcUpdate,__sinf,call
0x020a671a,efManagerDamageSpawnOrbsProcUpdate,__mulsf3,call
0x020a6722,efManagerDamageSpawnOrbsProcUpdate,syUtilsRandIntRange,call
0x020a6746,efManagerDamageSpawnOrbsProcUpdate,gcEjectGObj,call
0x020a67a0,efManagerDamageSpawnSparksProcUpdate,efManagerMakeEffect,call
0x020a67ba,efManagerDamageSpawnSparksProcUpdate,syUtilsRandFloat,call
0x020a67c0,efManagerDamageSpawnSparksProcUpdate,__mulsf3,call
0x020a67dc,efManagerDamageSpawnSparksProcUpdate,__mulsf3,call
0x020a67e2,efManagerDamageSpawnSparksProcUpdate,__divsf3,call
0x020a67e8,efManagerDamageSpawnSparksProcUpdate,__cosf,call
0x020a67f0,efManagerDamageSpawnSparksProcUpdate,__aeabi_i2f,call
0x020a67fa,efManagerDamageSpawnSparksProcUpdate,__mulsf3,call
0x020a6802,efManagerDamageSpawnSparksProcUpdate,__mulsf3,call
0x020a680a,efManagerDamageSpawnSparksProcUpdate,__sinf,call
0x020a6810,efManagerDamageSpawnSparksProcUpdate,__mulsf3,call
0x020a6822,efManagerDamageSpawnSparksProcUpdate,__mulsf3,call
0x020a6830,efManagerDamageSpawnSparksProcUpdate,__mulsf3,call
0x020a6856,efManagerDamageSpawnSparksProcUpdate,gcEjectGObj,call
0x020a68b0,efManagerDamageSpawnMDustProcUpdate,efManagerMakeEffect,call
0x020a68ca,efManagerDamageSpawnMDustProcUpdate,syUtilsRandFloat,call
0x020a68d0,efManagerDamageSpawnMDustProcUpdate,__mulsf3,call
0x020a68ec,efManagerDamageSpawnMDustProcUpdate,__mulsf3,call
0x020a68f2,efManagerDamageSpawnMDustProcUpdate,__divsf3,call
0x020a68f8,efManagerDamageSpawnMDustProcUpdate,__cosf,call
0x020a6900,efManagerDamageSpawnMDustProcUpdate,__aeabi_i2f,call
0x020a690a,efManagerDamageSpawnMDustProcUpdate,__mulsf3,call
0x020a6912,efManagerDamageSpawnMDustProcUpdate,__mulsf3,call
0x020a691a,efManagerDamageSpawnMDustProcUpdate,__sinf,call
0x020a6920,efManagerDamageSpawnMDustProcUpdate,__mulsf3,call
0x020a6932,efManagerDamageSpawnMDustProcUpdate,__mulsf3,call
0x020a6940,efManagerDamageSpawnMDustProcUpdate,__mulsf3,call
0x020a6966,efManagerDamageSpawnMDustProcUpdate,gcEjectGObj,call
0x020a69da,ndsBaseEFManagerDamageNormalLightMakeEffect,gcMakeGObjSPAfter,call
0x020a69f4,ndsBaseEFManagerDamageNormalLightMakeEffect,lbParticleMakeScriptID,call
0x020a69fe,ndsBaseEFManagerDamageNormalLightMakeEffect,lbParticleAddTransformForStruct,call
0x020a6a16,ndsBaseEFManagerDamageNormalLightMakeEffect,LBParticleProcessStruct,call
0x020a6a28,ndsBaseEFManagerDamageNormalLightMakeEffect,gcAddGObjProcess,call
0x020a6a3e,ndsBaseEFManagerDamageNormalLightMakeEffect,syUtilsRandFloat,call
0x020a6a44,ndsBaseEFManagerDamageNormalLightMakeEffect,__mulsf3,call
0x020a6a4a,ndsBaseEFManagerDamageNormalLightMakeEffect,__cosf,call
0x020a6a50,ndsBaseEFManagerDamageNormalLightMakeEffect,__mulsf3,call
0x020a6a58,ndsBaseEFManagerDamageNormalLightMakeEffect,__sinf,call
0x020a6a5e,ndsBaseEFManagerDamageNormalLightMakeEffect,__mulsf3,call
0x020a6a6e,ndsBaseEFManagerDamageNormalLightMakeEffect,__aeabi_i2f,call
0x020a6a74,ndsBaseEFManagerDamageNormalLightMakeEffect,__mulsf3,call
0x020a6a7c,ndsBaseEFManagerDamageNormalLightMakeEffect,__aeabi_fadd,call
0x020a6aa4,ndsBaseEFManagerDamageNormalLightMakeEffect,gcEjectGObj,call
0x020a6abe,ndsBaseEFManagerDamageNormalLightMakeEffect,__aeabi_i2f,call
0x020a6ac4,ndsBaseEFManagerDamageNormalLightMakeEffect,__mulsf3,call
0x020a6acc,ndsBaseEFManagerDamageNormalLightMakeEffect,__aeabi_fadd,call
0x020a6ae4,ndsBaseEFManagerDamageNormalLightMakeEffect,syUtilsRandFloat,call
0x020a6aea,ndsBaseEFManagerDamageNormalLightMakeEffect,__mulsf3,call
0x020a6af0,ndsBaseEFManagerDamageNormalLightMakeEffect,__aeabi_fadd,call
0x020a6afa,ndsBaseEFManagerDamageNormalLightMakeEffect,lbParticleEjectStruct,call
0x020a6b66,efManagerDamageNormalHeavyProcDead,ndsBaseEFManagerDamageNormalLightMakeEffect,call
0x020a6b82,efManagerDamageNormalHeavyProcDead,gcEjectGObj,call
0x020a6bdc,ndsBaseEFManagerDamageNormalHeavyMakeEffect,gcMakeGObjSPAfter,call
0x020a6bf2,ndsBaseEFManagerDamageNormalHeavyMakeEffect,lbParticleMakeScriptID,call
0x020a6bfc,ndsBaseEFManagerDamageNormalHeavyMakeEffect,lbParticleAddTransformForStruct,call
0x020a6c14,ndsBaseEFManagerDamageNormalHeavyMakeEffect,LBParticleProcessStruct,call
0x020a6c8e,ndsBaseEFManagerDamageNormalHeavyMakeEffect,gcEjectGObj,call
0x020a6cb4,ndsBaseEFManagerDamageNormalHeavyMakeEffect,lbParticleEjectStruct,call
0x020a6d36,ndsBaseEFManagerDamageFireMakeEffect,gcMakeGObjSPAfter,call
0x020a6d4e,ndsBaseEFManagerDamageFireMakeEffect,lbParticleMakeScriptID,call
0x020a6d58,ndsBaseEFManagerDamageFireMakeEffect,lbParticleAddTransformForStruct,call
0x020a6d70,ndsBaseEFManagerDamageFireMakeEffect,LBParticleProcessStruct,call
0x020a6d82,ndsBaseEFManagerDamageFireMakeEffect,gcAddGObjProcess,call
0x020a6d90,ndsBaseEFManagerDamageFireMakeEffect,syUtilsRandFloat,call
0x020a6d96,ndsBaseEFManagerDamageFireMakeEffect,__mulsf3,call
0x020a6d9c,ndsBaseEFManagerDamageFireMakeEffect,__aeabi_fadd,call
0x020a6da2,ndsBaseEFManagerDamageFireMakeEffect,syUtilsRandFloat,call
0x020a6da8,ndsBaseEFManagerDamageFireMakeEffect,__mulsf3,call
0x020a6dae,ndsBaseEFManagerDamageFireMakeEffect,__cosf,call
0x020a6db4,ndsBaseEFManagerDamageFireMakeEffect,__mulsf3,call
0x020a6dbc,ndsBaseEFManagerDamageFireMakeEffect,__sinf,call
0x020a6dc2,ndsBaseEFManagerDamageFireMakeEffect,__mulsf3,call
0x020a6dd2,ndsBaseEFManagerDamageFireMakeEffect,__aeabi_i2f,call
0x020a6dd8,ndsBaseEFManagerDamageFireMakeEffect,__mulsf3,call
0x020a6de0,ndsBaseEFManagerDamageFireMakeEffect,__aeabi_fadd,call
0x020a6e08,ndsBaseEFManagerDamageFireMakeEffect,gcEjectGObj,call
0x020a6e20,ndsBaseEFManagerDamageFireMakeEffect,__aeabi_i2f,call
0x020a6e26,ndsBaseEFManagerDamageFireMakeEffect,__mulsf3,call
0x020a6e2e,ndsBaseEFManagerDamageFireMakeEffect,__aeabi_fadd,call
0x020a6e48,ndsBaseEFManagerDamageFireMakeEffect,lbParticleEjectStruct,call
0x020a6eca,ndsBaseEFManagerDamageElectricMakeEffect,gcMakeGObjSPAfter,call
0x020a6ee2,ndsBaseEFManagerDamageElectricMakeEffect,lbParticleMakeScriptID,call
0x020a6eec,ndsBaseEFManagerDamageElectricMakeEffect,lbParticleAddTransformForStruct,call
0x020a6f04,ndsBaseEFManagerDamageElectricMakeEffect,LBParticleProcessStruct,call
0x020a6f16,ndsBaseEFManagerDamageElectricMakeEffect,gcAddGObjProcess,call
0x020a6f24,ndsBaseEFManagerDamageElectricMakeEffect,syUtilsRandFloat,call
0x020a6f2a,ndsBaseEFManagerDamageElectricMakeEffect,__mulsf3,call
0x020a6f30,ndsBaseEFManagerDamageElectricMakeEffect,__aeabi_fadd,call
0x020a6f36,ndsBaseEFManagerDamageElectricMakeEffect,syUtilsRandFloat,call
0x020a6f3c,ndsBaseEFManagerDamageElectricMakeEffect,__mulsf3,call
0x020a6f42,ndsBaseEFManagerDamageElectricMakeEffect,__cosf,call
0x020a6f48,ndsBaseEFManagerDamageElectricMakeEffect,__mulsf3,call
0x020a6f50,ndsBaseEFManagerDamageElectricMakeEffect,__sinf,call
0x020a6f56,ndsBaseEFManagerDamageElectricMakeEffect,__mulsf3,call
0x020a6f66,ndsBaseEFManagerDamageElectricMakeEffect,__aeabi_i2f,call
0x020a6f6c,ndsBaseEFManagerDamageElectricMakeEffect,__mulsf3,call
0x020a6f74,ndsBaseEFManagerDamageElectricMakeEffect,__aeabi_fadd,call
0x020a6f9c,ndsBaseEFManagerDamageElectricMakeEffect,gcEjectGObj,call
0x020a6fb4,ndsBaseEFManagerDamageElectricMakeEffect,__aeabi_i2f,call
0x020a6fba,ndsBaseEFManagerDamageElectricMakeEffect,__mulsf3,call
0x020a6fc2,ndsBaseEFManagerDamageElectricMakeEffect,__aeabi_fadd,call
0x020a6fdc,ndsBaseEFManagerDamageElectricMakeEffect,lbParticleEjectStruct,call
0x020a7060,efManagerFlameLRMakeEffect,gcMakeGObjSPAfter,call
0x020a7078,efManagerFlameLRMakeEffect,lbParticleMakeScriptID,call
0x020a7082,efManagerFlameLRMakeEffect,lbParticleAddTransformForStruct,call
0x020a709a,efManagerFlameLRMakeEffect,LBParticleProcessStruct,call
0x020a70ac,efManagerFlameLRMakeEffect,gcAddGObjProcess,call
0x020a70ba,efManagerFlameLRMakeEffect,syUtilsRandFloat,call
0x020a70c0,efManagerFlameLRMakeEffect,__mulsf3,call
0x020a70c6,efManagerFlameLRMakeEffect,__aeabi_fsub,call
0x020a70ce,efManagerFlameLRMakeEffect,__aeabi_fadd,call
0x020a70d4,efManagerFlameLRMakeEffect,syUtilsRandFloat,call
0x020a70da,efManagerFlameLRMakeEffect,__mulsf3,call
0x020a70e0,efManagerFlameLRMakeEffect,__aeabi_fsub,call
0x020a70e8,efManagerFlameLRMakeEffect,__aeabi_fadd,call
0x020a70ee,efManagerFlameLRMakeEffect,syUtilsRandFloat,call
0x020a70f4,efManagerFlameLRMakeEffect,__mulsf3,call
0x020a70fa,efManagerFlameLRMakeEffect,__cosf,call
0x020a7104,efManagerFlameLRMakeEffect,__aeabi_i2f,call
0x020a710e,efManagerFlameLRMakeEffect,__mulsf3,call
0x020a7116,efManagerFlameLRMakeEffect,__mulsf3,call
0x020a711e,efManagerFlameLRMakeEffect,__sinf,call
0x020a7124,efManagerFlameLRMakeEffect,__mulsf3,call
0x020a712a,efManagerFlameLRMakeEffect,syUtilsRandFloat,call
0x020a7132,efManagerFlameLRMakeEffect,__aeabi_fadd,call
0x020a715a,efManagerFlameLRMakeEffect,gcEjectGObj,call
0x020a7182,efManagerFlameLRMakeEffect,lbParticleEjectStruct,call
0x020a71fc,efManagerFlameRandomMakeEffect,gcMakeGObjSPAfter,call
0x020a7212,efManagerFlameRandomMakeEffect,lbParticleMakeScriptID,call
0x020a721e,efManagerFlameRandomMakeEffect,lbParticleAddTransformForStruct,call
0x020a7234,efManagerFlameRandomMakeEffect,LBParticleProcessStruct,call
0x020a7246,efManagerFlameRandomMakeEffect,gcAddGObjProcess,call
0x020a7254,efManagerFlameRandomMakeEffect,syUtilsRandFloat,call
0x020a725a,efManagerFlameRandomMakeEffect,__mulsf3,call
0x020a7260,efManagerFlameRandomMakeEffect,__aeabi_fadd,call
0x020a7266,efManagerFlameRandomMakeEffect,__cosf,call
0x020a726c,efManagerFlameRandomMakeEffect,__mulsf3,call
0x020a7274,efManagerFlameRandomMakeEffect,__sinf,call
0x020a727a,efManagerFlameRandomMakeEffect,__mulsf3,call
0x020a7280,efManagerFlameRandomMakeEffect,syUtilsRandFloat,call
0x020a7288,efManagerFlameRandomMakeEffect,__aeabi_fadd,call
0x020a72ac,efManagerFlameRandomMakeEffect,gcEjectGObj,call
0x020a72d0,efManagerFlameRandomMakeEffect,lbParticleEjectStruct,call
0x020a7340,efManagerFlameStaticMakeEffect,gcMakeGObjSPAfter,call
0x020a7356,efManagerFlameStaticMakeEffect,lbParticleMakeScriptID,call
0x020a7362,efManagerFlameStaticMakeEffect,lbParticleAddTransformForStruct,call
0x020a7378,efManagerFlameStaticMakeEffect,LBParticleProcessStruct,call
0x020a738a,efManagerFlameStaticMakeEffect,gcAddGObjProcess,call
0x020a739e,efManagerFlameStaticMakeEffect,syUtilsRandFloat,call
0x020a73a6,efManagerFlameStaticMakeEffect,__aeabi_fadd,call
0x020a73ca,efManagerFlameStaticMakeEffect,gcEjectGObj,call
0x020a73ee,efManagerFlameStaticMakeEffect,lbParticleEjectStruct,call
0x020a7460,efManagerDustLightMakeEffect,gcMakeGObjSPAfter,call
0x020a747e,efManagerDustLightMakeEffect,__aeabi_fcmpeq,call
0x020a748c,efManagerDustLightMakeEffect,lbParticleMakeScriptID,call
0x020a749a,efManagerDustLightMakeEffect,lbParticleAddTransformForStruct,call
0x020a74b0,efManagerDustLightMakeEffect,LBParticleProcessStruct,call
0x020a74c2,efManagerDustLightMakeEffect,gcAddGObjProcess,call
0x020a74d4,efManagerDustLightMakeEffect,__aeabi_fadd,call
0x020a74da,efManagerDustLightMakeEffect,syUtilsRandFloat,call
0x020a74e0,efManagerDustLightMakeEffect,__mulsf3,call
0x020a74e6,efManagerDustLightMakeEffect,syUtilsRandFloat,call
0x020a74ec,efManagerDustLightMakeEffect,__mulsf3,call
0x020a74f2,efManagerDustLightMakeEffect,__aeabi_fsub,call
0x020a74f8,efManagerDustLightMakeEffect,__cosf,call
0x020a74fe,efManagerDustLightMakeEffect,__mulsf3,call
0x020a7512,efManagerDustLightMakeEffect,__sinf,call
0x020a7518,efManagerDustLightMakeEffect,__mulsf3,call
0x020a752e,efManagerDustLightMakeEffect,__mulsf3,call
0x020a753c,efManagerDustLightMakeEffect,__mulsf3,call
0x020a755e,efManagerDustLightMakeEffect,gcEjectGObj,call
0x020a7576,efManagerDustLightMakeEffect,lbParticleMakeScriptID,call
0x020a7580,efManagerDustLightMakeEffect,lbParticleEjectStruct,call
0x020a75e4,efManagerDustHeavyMakeEffect,gcMakeGObjSPAfter,call
0x020a75fc,efManagerDustHeavyMakeEffect,lbParticleMakeScriptID,call
0x020a7606,efManagerDustHeavyMakeEffect,lbParticleAddTransformForStruct,call
0x020a761e,efManagerDustHeavyMakeEffect,__aeabi_fadd,call
0x020a7656,efManagerDustHeavyMakeEffect,gcEjectGObj,call
0x020a7660,efManagerDustHeavyMakeEffect,lbParticleEjectStruct,call
0x020a76b4,efManagerDustHeavyDoubleProcUpdate,__aeabi_fsub,call
0x020a76be,efManagerDustHeavyDoubleProcUpdate,efManagerDustHeavyMakeEffect,call
0x020a770c,efManagerDustHeavyDoubleMakeEffect,gcMakeGObjSPAfter,call
0x020a7726,efManagerDustHeavyDoubleMakeEffect,__aeabi_fcmpeq,call
0x020a7732,efManagerDustHeavyDoubleMakeEffect,lbParticleMakeScriptID,call
0x020a7742,efManagerDustHeavyDoubleMakeEffect,lbParticleAddTransformForStruct,call
0x020a7752,efManagerDustHeavyDoubleMakeEffect,gcAddGObjProcess,call
0x020a776c,efManagerDustHeavyDoubleMakeEffect,__aeabi_fadd,call
0x020a77a2,efManagerDustHeavyDoubleMakeEffect,lbParticleMakeScriptID,call
0x020a77c6,efManagerDustHeavyDoubleMakeEffect,gcEjectGObj,call
0x020a77d2,efManagerDustHeavyDoubleMakeEffect,lbParticleEjectStruct,call
0x020a7822,efManagerDustExpandLargeMakeEffect,lbParticleMakeScriptID,call
0x020a782c,efManagerDustExpandLargeMakeEffect,lbParticleAddTransformForStruct,call
0x020a7838,efManagerDustExpandLargeMakeEffect,LBParticleProcessStruct,call
0x020a7856,efManagerDustExpandLargeMakeEffect,lbParticleEjectStruct,call
0x020a78a8,ndsBaseEFManagerDustExpandSmallMakeEffect,gcMakeGObjSPAfter,call
0x020a78c4,ndsBaseEFManagerDustExpandSmallMakeEffect,__aeabi_fcmpeq,call
0x020a78d0,ndsBaseEFManagerDustExpandSmallMakeEffect,lbParticleMakeScriptID,call
0x020a78de,ndsBaseEFManagerDustExpandSmallMakeEffect,lbParticleAddTransformForStruct,call
0x020a78f4,ndsBaseEFManagerDustExpandSmallMakeEffect,LBParticleProcessStruct,call
0x020a7906,ndsBaseEFManagerDustExpandSmallMakeEffect,gcAddGObjProcess,call
0x020a7938,ndsBaseEFManagerDustExpandSmallMakeEffect,gcEjectGObj,call
0x020a794e,ndsBaseEFManagerDustExpandSmallMakeEffect,lbParticleMakeScriptID,call
0x020a7958,ndsBaseEFManagerDustExpandSmallMakeEffect,lbParticleEjectStruct,call
0x020a79a6,efManagerDamageCoinProcDead,__aeabi_fadd,call
0x020a79b2,efManagerDamageCoinProcDead,ndsBaseEFManagerDustExpandSmallMakeEffect,call
0x020a79ce,efManagerDamageCoinProcDead,gcEjectGObj,call
0x020a79fa,efManagerDustDashMakeEffect,lbParticleMakeScriptID,call
0x020a7a04,efManagerDustDashMakeEffect,lbParticleAddTransformForStruct,call
0x020a7a10,efManagerDustDashMakeEffect,LBParticleProcessStruct,call
0x020a7a2c,efManagerDustDashMakeEffect,__aeabi_fadd,call
0x020a7a46,efManagerDustDashMakeEffect,lbParticleEjectStruct,call
0x020a7a64,efManagerDamageSpawnOrbsMakeEffect,efManagerMakeEffect,call
0x020a7a7c,efManagerDamageSpawnOrbsMakeEffect,syUtilsRandIntRange,call
0x020a7a9e,ndsBaseEFManagerSparkleWhiteMakeEffect,lbParticleMakeScriptID,call
0x020a7aa8,ndsBaseEFManagerSparkleWhiteMakeEffect,lbParticleAddTransformForStruct,call
0x020a7ab4,ndsBaseEFManagerSparkleWhiteMakeEffect,LBParticleProcessStruct,call
0x020a7aca,ndsBaseEFManagerSparkleWhiteMakeEffect,lbParticleEjectStruct,call
0x020a7ae6,efManagerSparkleWhiteMultiExplodeMakeEffect,lbParticleMakeScriptID,call
0x020a7af0,efManagerSparkleWhiteMultiExplodeMakeEffect,lbParticleAddTransformForStruct,call
0x020a7afc,efManagerSparkleWhiteMultiExplodeMakeEffect,LBParticleProcessStruct,call
0x020a7b12,efManagerSparkleWhiteMultiExplodeMakeEffect,lbParticleEjectStruct,call
0x020a7b2c,ndsBaseEFManagerSparkleWhiteScaleMakeEffect,lbParticleMakeScriptID,call
0x020a7b36,ndsBaseEFManagerSparkleWhiteScaleMakeEffect,lbParticleAddTransformForStruct,call
0x020a7b42,ndsBaseEFManagerSparkleWhiteScaleMakeEffect,LBParticleProcessStruct,call
0x020a7b5e,ndsBaseEFManagerSparkleWhiteScaleMakeEffect,lbParticleEjectStruct,call
