pc,whole_instructions,m80prof_instructions,m80gate_instructions
0x020b37a0,5902,314,316
0x020b3c64,5850,310,311
0x020b3cec,5902,314,316
0x020b3cfa,5902,314,316
0x020b3d22,5902,314,316
0x020b3d9c,5850,310,311
0x020b3ff0,6232,320,320
0x020b3ffe,6232,320,320
0x020b4040,6232,320,320
0x020b4082,21,8,15
0x020b40ae,10,0,0
0x020b40b6,10,0,0
0x020b40e8,24,11,18
0x020b40f6,24,11,18
0x020b40fe,24,11,18
0x020b4114,24,11,18
0x020b4168,24,11,18
0x020b4172,24,11,18
0x020b417a,24,11,18
0x020b4182,24,11,18
0x020b4186,24,11,18
0x020b4194,24,11,18
0x020b43b2,21,8,15
0x020b43ba,21,8,15
0x020b43c2,21,8,15
0x020b43c6,21,8,15
0x020b43d6,21,8,15
0x020b43e4,24,11,18
0x020b43fa,24,11,18
0x020b4552,1,0,1
0x020b458c,15,7,7
0x020b45b0,15,7,7
0x020b45f4,15,7,7
0x020b46de,10,3,4
0x020b474c,4,0,0
0x020b47f0,13,1,2
0x020b4810,13,1,2
0x020b4856,13,1,2
0x020b487c,352,40,59
0x020b4894,352,40,59
0x020b49e2,352,40,59
0x020b4af2,343,39,55
0x020b4b0c,352,40,59
0x020b4b26,352,40,59
0x020b4cea,13,1,2
0x020b4d9c,350,40,59
0x020b4da6,350,40,59
0x020b4e64,350,40,59
0x020b4e88,350,40,59
0x020b4e94,9,2,1
0x020b4e9a,9,2,1
0x020b4ec0,352,40,59
0x020b4ec8,352,40,59
0x020b4eda,352,40,59
0x020b4ee0,352,40,59
0x020b4ef8,4,0,0
0x020b4f02,15,7,7
0x020b4f0a,352,40,59
0x020b4f12,327,29,40
0x020b4fc0,5,0,4
0x020b4fe2,203,16,20
0x020b4fea,62,12,17
0x020b4ffa,1,0,1
0x020b505a,1,0,0
0x020b507e,350,40,59
0x020b508c,341,38,58
0x020b5092,341,38,58
0x020b5098,341,38,58
0x020b50cc,341,38,58
0x020b50dc,351,40,59
0x020b50f4,20,2,6
0x020b5160,174,27,32
0x020b5164,174,27,32
0x020b516a,174,27,32
0x020b5170,352,40,59
0x020b5182,352,40,59
0x020b519a,352,40,59
0x020b51a0,352,40,59
0x020b51ac,352,40,59
0x020b51b8,9600,480,480
0x020b51e0,7,7,7
0x020b51e8,585,142,245
0x020b5280,134,46,83
0x020b549c,7,7,7
0x020b54dc,7,7,7
0x020b54f4,7,7,7
0x020b552c,14,14,14
0x020b554c,14,14,14
0x020b593c,489,143,248
0x020b5940,489,143,248
0x020b5944,1789,499,760
0x020b5974,1957,534,826
0x020b5980,1957,534,826
0x020b5c24,1789,499,760
0x020b5c70,1789,499,760
0x020b5e24,1957,534,826
0x020b6084,1789,499,760
0x020b60a4,1789,499,760
0x020b60c0,1789,499,760
0x020b60cc,1789,499,760
0x020b6b54,212,72,109
0x020b6be8,212,72,109
0x020b7260,4117,3674,3777
0x020b7280,4117,3674,3777
0x020b78a0,4329,3746,3886
0x020b78a8,4329,3746,3886
0x020b78b4,4329,3746,3886
0x020b78b8,4329,3746,3886
0x020b78e0,4329,3746,3886
0x020b7904,1789,499,760
0x020b80f8,102413,33251,46837
0x020b8138,1123,320,455
0x020b8398,98116,29539,43043
0x020b846c,98116,29539,43043
0x020ba224,4329,3746,3886
0x020ba270,4329,3746,3886
0x020ba298,4329,3746,3886
0x020ba784,4117,3674,3777
0x020ba7a8,4117,3674,3777
0x020ba878,666,179,305
0x020ba8c4,4297,3712,3794
0x020ba8f0,4297,3712,3794
0x020ba92c,4117,3674,3777
0x020ba9e8,187,53,87
0x020bb060,212,72,109
0x020bb074,212,72,109
0x020bb0bc,212,72,109
0x020bb168,97929,29486,42956
0x020bb1b0,212,72,109
0x020bb1c0,212,72,109
0x020bc2b4,1268,63,68
0x020bc654,60326,28675,5115
0x020bc734,1946,925,165
0x020bc764,60326,28675,5115
0x020bc7c2,1946,925,165
0x020bcf24,3200,160,160
0x020bcf2e,3200,160,160
0x020bcf36,3200,160,160
0x020bcf90,3200,160,160
0x020bcfd0,164,44,86
0x020bcffa,164,44,86
0x020bd028,164,44,86
0x020bd052,164,44,86
0x020bd458,4,0,3
0x020bd464,1,0,0
0x020bd728,5,0,3
0x020bd800,5,0,3
0x020bd898,5,0,3
0x020bd902,5,0,3
0x020bd90c,5,0,3
0x020bdb08,5,0,3
0x020bdb36,5,0,3
0x020bdb54,5,0,3
0x020bdb74,4,0,3
0x020bdb8e,4,0,3
0x020bdb9c,4,0,3
0x020bddd0,4,0,3
0x020bde0c,4,0,3
0x020bde1c,4,0,3
0x020bdf34,11,0,6
0x020bdfe8,88061,4473,4534
0x020bdff8,88061,4473,4534
0x020be028,40273,2048,2096
0x020be044,1,0,0
0x020be06e,1,0,0
0x020be0b0,1,0,0
0x020be0b8,1,0,0
0x020be0f6,1,0,0
0x020be102,1,0,0
0x020be12c,1,0,0
0x020be14e,1,0,0
0x020be15a,1,0,0
0x020be1a0,1,0,0
0x020be1a6,1,0,0
0x020be210,70268,3537,3539
0x020be224,70268,3537,3539
0x020be25c,158621,8023,8088
0x020be26e,158617,8023,8087
0x020be27c,1,0,0
0x020be294,1,0,0
0x020be2b0,4,0,3
0x020be30e,1,0,0
0x020be34c,4,0,3
0x020be35c,4,0,3
0x020be3ae,4,0,3
0x020be3ba,4,0,3
0x020be42c,4,0,3
0x020be45c,3,0,3
0x020be498,4,0,3
0x020be504,4,0,3
0x020be6b0,78,8,4
0x020be6d6,78,8,4
0x020be760,276914,14114,14611
0x020be762,276914,14114,14611
0x020be7a4,357234,18081,18265
0x020be7bc,10,0,6
0x020be838,7899,591,759
0x020be85c,1955,140,173
0x020be874,60,4,9
0x020be87c,5944,451,586
0x020be882,925,73,98
0x020be890,858,53,53
0x020be89e,112,10,13
0x020be8a8,24,7,5
0x020be8aa,24,7,5
0x020be8b4,7900,591,759
0x020be8cc,5698,417,551
0x020be92a,1610,116,139
0x020be934,1610,116,139
0x020be93e,1610,116,139
0x020be946,1610,116,139
0x020be94e,1610,116,139
0x020be958,1610,116,139
0x020be960,2201,174,208
0x020be968,2201,174,208
0x020be96e,2201,174,208
0x020be974,2201,174,208
0x020be97a,2201,174,208
0x020be980,2201,174,208
0x020be986,2201,174,208
0x020be98c,2201,174,208
0x020be992,2201,174,208
0x020be998,2201,174,208
0x020be99e,2201,174,208
0x020be9a4,2201,174,208
0x020be9c2,560,54,60
0x020be9ce,591,58,69
0x020be9d4,591,58,69
0x020be9de,591,58,69
0x020be9e8,591,58,69
0x020be9f0,591,58,69
0x020be9f8,591,58,69
0x020bea00,591,58,69
0x020bea48,7899,591,759
0x020bea6c,1955,140,173
0x020bea86,60,4,9
0x020bea90,5945,451,587
0x020bea98,925,73,98
0x020beaa4,858,53,53
0x020beaaa,112,10,13
0x020beabc,24,7,5
0x020beb84,2,2,2
0x020beb88,2,2,2
0x020beb8c,2,2,2
0x020bebd0,2,2,2
0x020bec1a,2,2,2
0x020bec22,2,2,2
0x020bec2a,2,2,2
0x020bec30,2,2,2
0x020bec36,2,2,2
0x020bec3c,2,2,2
0x020bec42,2,2,2
0x020bec48,2,2,2
0x020bec4e,2,2,2
0x020bec54,2,2,2
0x020bec5a,2,2,2
0x020bec60,2,2,2
0x020bec66,2,2,2
0x020bec70,2,2,2
0x020bec76,2,2,2
0x020bec7c,2,2,2
0x020bec82,2,2,2
0x020bec88,2,2,2
0x020bec8e,2,2,2
0x020bec94,2,2,2
0x020bec9a,2,2,2
0x020beca0,2,2,2
0x020beca8,2,2,2
0x020becae,2,2,2
0x020becc0,2,2,2
0x020becc6,2,2,2
0x020becd0,2,2,2
0x020bed08,2,2,2
0x020bed88,2,2,2
0x020bee0c,7899,591,759
0x020bee26,5698,417,551
0x020bee36,2201,174,208
0x020bee40,2201,174,208
0x020bee4a,2201,174,208
0x020bee50,2201,174,208
0x020bee56,2201,174,208
0x020bee5c,2201,174,208
0x020bee62,2201,174,208
0x020bee68,2201,174,208
0x020bee6e,2201,174,208
0x020bee74,2201,174,208
0x020bee82,246,34,35
0x020bee88,246,34,35
0x020bee8e,246,34,35
0x020bee94,246,34,35
0x020beeac,1955,140,173
0x020beeb6,1955,140,173
0x020beebe,1955,140,173
0x020beec4,1955,140,173
0x020beeca,1955,140,173
0x020beed4,1955,140,173
0x020beedc,1955,140,173
0x020beee4,1955,140,173
0x020bef04,3910,280,346
0x020bef34,1716,106,106
0x020bef42,958,62,72
0x020bef4c,958,62,72
0x020bef52,958,62,72
0x020bf022,758,44,34
0x020bf02a,758,44,34
0x020bf034,758,44,34
0x020bf03a,758,44,34
0x020bf040,2142,172,238
0x020bf048,2142,172,238
0x020bf050,2142,172,238
0x020bf054,2142,172,238
0x020bf05a,2142,172,238
0x020bf064,2142,172,238
0x020bf06c,2142,172,238
0x020bf078,2142,172,238
0x020bf082,2142,172,238
0x020bf0b0,1390,116,156
0x020bf0be,1390,116,156
0x020bf0c8,1390,116,156
0x020bf0ce,1390,116,156
0x020bf0d8,1390,116,156
0x020bf0de,1390,116,156
0x020bf0e8,1390,116,156
0x020bf104,2142,172,238
0x020bf10a,2142,172,238
0x020bf16e,52,2,2
0x020bf17c,52,2,2
0x020bf186,52,2,2
0x020bf18c,52,2,2
0x020bf1f8,2146,176,242
0x020bfad8,78,8,4
0x020bfb3c,463,36,32
0x020bfc7c,276918,14115,14612
0x020c02f4,1600,80,80
0x020c0350,1600,80,80
0x020c05c4,26677,16338,14564
0x020c070c,26678,16338,14564
0x020c0844,26678,16338,14564
0x020c0884,26677,16338,14564
0x020c0900,78,8,4
0x020c0960,78,8,4
0x020c0a1c,79,8,4
0x020c0aa0,78,8,4
0x020c0ab4,106155,49992,14312
0x020c0b1c,13148,9139,9061
0x020c0b20,13147,9139,9060
0x020c0b24,6386,2982,782
0x020c0b44,6372,2968,768
0x020c0b70,6386,2982,782
0x020c0b84,6372,2968,768
0x020c0b88,1,0,0
0x020c0b94,741,199,357
0x020c0c48,653,187,334
0x020c0e54,1657,178,286
0x020c0e64,1657,178,286
0x020c0e9c,1657,178,286
0x020c0ea4,731,192,339
0x020c0eb8,731,192,339
0x020c0f34,731,192,339
0x020c0f3c,653,187,334
0x020c0f50,653,187,334
0x020c0f68,653,187,334
0x020c0fd8,653,187,334
0x020c0ff8,653,187,334
0x020c1014,3200,160,160
0x020c1214,1766,1766,1766
0x020c12f4,7,7,7
0x020c13c8,1766,1766,1766
0x020c13ec,498,498,498
0x020c1588,3200,160,160
0x020c15e0,1913,231,385
0x020c1610,1,0,0
0x020c1650,88,12,23
0x020c1680,1,0,0
0x020c1720,164,44,86
0x020c172c,164,44,86
0x020c1744,164,44,86
0x020c1748,174,47,89
0x020c176c,169,46,89
0x020c1778,165,44,87
0x020c1784,164,44,86
0x020c178c,164,44,86
0x020c17a0,242,49,91
0x020c1858,242,49,91
0x020c1874,242,49,91
0x020c1888,78,8,4
0x020c1894,78,8,4
0x020c18ac,78,8,4
0x020c18b4,146,9,23
0x020c18c0,146,9,23
0x020c18d8,146,9,23
0x020c18e0,1110,73,88
0x020c1944,1105,73,87
0x020c195c,1106,73,87
0x020c196c,489,143,248
0x020c1980,489,143,248
0x020c1990,489,143,248
0x020c1998,489,143,248
0x020c1a4c,489,143,248
0x020c1a7c,489,143,248
0x020c1a9c,489,143,248
0x020c1b0c,4117,3674,3777
0x020c1b24,4117,3674,3777
0x020c1b44,212,72,109
0x020c1b60,4118,3674,3778
0x020c1b88,4117,3674,3777
0x020c2394,45,3,3
0x020c2624,27555,10812,2069
0x020c2720,4207,2000,378
0x020c272c,4207,2000,378
0x020c2740,49872,3260,3909
0x020c2870,22531,1149,1171
0x020c289c,45,3,3
0x020c28a0,135,9,9
0x020c2bfc,90,6,6
0x020c2cb8,45,3,3
0x020c2d58,87654,18622,6802
0x020c2de4,3200,160,160
0x020c2e9c,25682,10022,1529
0x020c2eb0,7217,842,421
0x020c2f08,28884,10182,1689
0x020c2f28,24083,7738,1380
0x020c2f32,24082,7738,1380
0x020c309c,48173,15479,2764
0x020c30a8,40250,14915,2231
0x020c30b8,7914,561,529
0x020c3104,308,70,107
0x020c316c,182,44,76
0x020c318e,182,44,76
0x020c31a4,276,59,93
0x020c31c2,94,15,17
0x020c32a2,308,70,107
0x020c32be,308,70,107
0x020c330e,308,70,107
0x020c332c,308,70,107
0x020c3338,308,70,107
0x020c3344,308,70,107
0x020c3378,7,7,7
0x020c3384,7,7,7
0x020c338e,7,7,7
0x020c33a0,7,7,7
0x020c340c,7,7,7
0x020c3416,7,7,7
0x020c342c,7,7,7
0x020c3432,7,7,7
0x020c343a,7,7,7
0x020c3458,498,498,498
0x020c34ac,14,14,14
0x020c3568,4,0,3
0x020c356e,4,0,3
0x020c3576,4,0,3
0x020c3bc4,7,7,7
0x020c3bf8,7,7,7
0x020c3c02,7,7,7
0x020c3c16,7,7,7
0x020c3c2c,7,7,7
0x020c3cd6,7,7,7
0x020c3cdc,7,7,7
0x020c3d0a,7,7,7
0x020c3d1c,7,7,7
0x020c3e18,212,72,109
0x020c3e22,212,72,109
0x020c3e30,212,72,109
0x020c3e3c,4,0,3
0x020c3e54,4,0,3
0x020c4418,1946,925,165
0x020c4442,1946,925,165
0x020c4470,1946,925,165
0x020c447c,1946,925,165
0x020c4488,1946,925,165
0x020c4494,24,14,20
0x020c44e4,1,0,0
0x020c4512,24,14,20
0x020c477e,7,7,7
0x020c483e,8,4,6
0x020c4886,8,3,7
0x020c4cb4,21,21,21
0x020c4cc2,21,21,21
0x020c4d40,21,21,21
0x020c51b8,7,7,7
0x020c51c4,7,7,7
0x020c51f8,7,7,7
0x020c5210,7,7,7
0x020c52c0,7,7,7
0x020c52c4,7,7,7
0x020c52d4,7,7,7
0x020c52d8,7,7,7
0x020c5350,153,60,97
0x020c535a,153,60,97
0x020c5366,153,60,97
0x020c5384,13,7,10
0x020c539e,13,7,10
0x020c53a4,13,7,10
0x020c53ac,7,7,7
0x020c53b0,7,7,7
0x020c53b6,7,7,7
0x020c53c0,1946,925,165
0x020c53da,1946,925,165
0x020c53f4,1946,925,165
0x020c53fe,1946,925,165
0x020c5448,585,142,245
0x020c5450,585,142,245
0x020c5480,1946,925,165
0x020c54a4,1946,925,165
0x020c54cc,134,46,83
0x020c54da,134,46,83
0x020c5508,7,7,7
0x020c550e,7,7,7
0x020c5518,26165,11064,2228
0x020c5964,1946,925,165
0x020c5970,1946,925,165
0x020c597c,1946,925,165
0x020c598c,52,42,48
0x020c5990,52,42,48
0x020c59a0,52,42,48
0x020c59a4,52,42,48
0x020c59b4,153,60,97
0x020c5a64,7,7,7
0x020c5ab4,153,60,97
0x020c5b38,7,7,7
0x020c5b4a,7,7,7
0x020c5c38,127,39,76
0x020c5c84,153,60,97
0x020c5ca6,153,60,97
0x020c5dc8,7,7,7
0x020c5dda,7,7,7
0x020c5df2,7,7,7
0x020c5e42,7,7,7
0x020c5e68,7,7,7
0x020c5e7e,7,7,7
0x020c5e9e,7,7,7
0x020c5ea8,7,7,7
0x020c5eac,7,7,7
0x020c5eb2,7,7,7
0x020c5ef4,4117,3674,3777
0x020c5efc,4117,3674,3777
0x020c5f06,4117,3674,3777
0x020c5f1c,7,7,7
0x020c65bc,3892,1850,330
0x020c65da,3892,1850,330
0x020c6604,3892,1850,330
0x020c666e,1946,925,165
0x020c667a,1946,925,165
0x020c66b4,15569,7401,1320
0x020c66c4,15568,7400,1320
0x020c6770,9730,4625,825
0x020c7382,1946,925,165
0x020c7be4,3892,1850,330
0x020c7c58,1946,925,165
0x020c7c94,1946,925,165
0x020c7cd4,1946,925,165
0x020c7ce0,1946,925,165
0x020c81a0,141,31,43
0x020c81aa,141,31,43
0x020c81d4,141,31,43
0x020c8228,585,142,245
0x020c8330,5340,2550,496
0x020c8880,2087,956,208
0x020c889e,2087,956,208
0x020c8900,20430,8691,2515
0x020c8910,20430,8691,2515
0x020c89bc,13945,6731,1170
0x020c9604,1413,665,131
0x020c9e9e,6088,2903,530
0x020c9ece,178,37,42
0x020ca0b8,6266,2940,572
0x020ca0ee,12911,6176,1102
0x020ca150,45729,20717,4661
0x020ca152,45729,20717,4660
0x020ca170,1960,939,179
0x020ca2f0,1953,932,172
0x020ca338,1953,932,172
0x020ca340,1953,932,172
0x020ca352,1953,932,172
0x020ca360,3892,1850,330
0x020ca36e,3892,1850,330
0x020ca50c,1947,925,165
0x020ca53a,1946,925,165
0x020ca548,9730,4625,825
0x020ca55a,9730,4625,825
0x020ca62c,3892,1850,330
0x020cba9c,5424,2647,414
0x020cbee4,3892,1850,330
0x020cbf2a,3892,1850,330
0x020cbf34,3892,1850,330
0x020cc140,3892,1850,330
0x020cc14a,3892,1850,330
0x020cc15e,3892,1850,330
0x020cc408,12911,6176,1102
0x020cc434,12911,6176,1102
0x020cc598,7,7,7
0x020cc9fc,45729,20717,4660
0x020ccce4,3892,1850,330
0x020ccf56,9958,4676,882
0x020cd680,14,14,14
0x020cd68c,14,14,14
0x020cd6dc,106156,49993,14312
0x020cd6e4,106155,49992,14312
0x020cd788,7,7,7
0x020cd790,7,7,7
0x020cd7b8,7,7,7
0x020cd7d2,7,7,7
0x020cd804,7015,4880,4400
0x020cd814,7015,4880,4400
0x020cd81e,7015,4880,4400
0x020cd838,7,7,7
0x020cd84a,7,7,7
0x020cd866,7,7,7
0x020cd8b6,7,7,7
0x020cd8fc,7,7,7
0x020cd906,7,7,7
0x020cd92a,35,35,35
0x020cd938,7,7,7
0x020cd9ec,346,118,192
0x020cd9fc,346,118,192
0x020cda50,7,7,7
0x020cda66,7,7,7
0x020cda7a,7,7,7
0x020cda84,7,7,7
0x020cdadc,4702,3816,4022
0x020cdaea,4702,3816,4022
0x020cdb88,13147,9139,9060
0x020cdb90,13147,9139,9060
0x020cdba0,13147,9139,9060
0x020cdba8,13147,9139,9060
0x020cdbb8,6387,2983,782
0x020cdbc0,6386,2982,782
0x020cdbd0,6386,2982,782
0x020cdbd8,6386,2982,782
0x020cdbe8,1946,925,165
0x020cdbf6,1946,925,165
0x020cdc44,5424,2647,414
0x020cdc58,27567,13206,2325
0x020cdca8,3,0,3
0x020cdcb0,3194,170,180
0x020cdcb8,2,1,0
0x020cdcc0,4329,3746,3886
